business_id,event_id,booking_id,event_type,event_at,status_after,start_after,end_after,staff_id_after,expected_value_ex_gst_after
B001,HB01015-completed,HB01015,completed,2026-01-21T10:00:00+11:00,Completed,2026-01-21T09:00:00+11:00,2026-01-21T10:00:00+11:00,S03,70
B001,HB01016-created,HB01016,created,2026-01-19T12:00:00+11:00,Booked,2026-01-21T12:00:00+11:00,2026-01-21T14:00:00+11:00,S03,180
B001,HB01016-completed,HB01016,completed,2026-01-21T14:00:00+11:00,Completed,2026-01-21T12:00:00+11:00,2026-01-21T14:00:00+11:00,S03,180
B001,HB01017-created,HB01017,created,2026-01-12T09:00:00+11:00,Booked,2026-01-22T09:00:00+11:00,2026-01-22T11:00:00+11:00,S03,180
B001,HB01017-completed,HB01017,completed,2026-01-22T11:00:00+11:00,Completed,2026-01-22T09:00:00+11:00,2026-01-22T11:00:00+11:00,S03,180
B001,HB01018-created,HB01018,created,2026-01-20T12:00:00+11:00,Booked,2026-01-22T12:00:00+11:00,2026-01-22T13:00:00+11:00,S03,70
B001,HB01018-completed,HB01018,completed,2026-01-22T13:00:00+11:00,Completed,2026-01-22T12:00:00+11:00,2026-01-22T13:00:00+11:00,S03,70
B001,HB01019-created,HB01019,created,2026-01-13T09:00:00+11:00,Booked,2026-01-23T09:00:00+11:00,2026-01-23T10:00:00+11:00,S03,70
B001,HB01019-completed,HB01019,completed,2026-01-23T10:00:00+11:00,Completed,2026-01-23T09:00:00+11:00,2026-01-23T10:00:00+11:00,S03,70
B001,HB01020-created,HB01020,created,2026-01-21T12:00:00+11:00,Booked,2026-01-23T12:00:00+11:00,2026-01-23T13:00:00+11:00,S03,70
B001,HB01020-completed,HB01020,completed,2026-01-23T13:00:00+11:00,Completed,2026-01-23T12:00:00+11:00,2026-01-23T13:00:00+11:00,S03,70
B001,HB01021-created,HB01021,created,2026-01-16T09:00:00+11:00,Booked,2026-01-26T09:00:00+11:00,2026-01-26T10:00:00+11:00,S01,70
B001,HB01021-completed,HB01021,completed,2026-01-26T10:00:00+11:00,Completed,2026-01-26T09:00:00+11:00,2026-01-26T10:00:00+11:00,S01,70
B001,HB01022-created,HB01022,created,2026-01-24T12:00:00+11:00,Booked,2026-01-26T12:00:00+11:00,2026-01-26T14:00:00+11:00,S01,180
B001,HB01022-completed,HB01022,completed,2026-01-26T14:00:00+11:00,Completed,2026-01-26T12:00:00+11:00,2026-01-26T14:00:00+11:00,S01,180
B001,HB01023-created,HB01023,created,2026-01-17T09:00:00+11:00,Booked,2026-01-27T09:00:00+11:00,2026-01-27T11:00:00+11:00,S01,180
B001,HB01023-completed,HB01023,completed,2026-01-27T11:00:00+11:00,Completed,2026-01-27T09:00:00+11:00,2026-01-27T11:00:00+11:00,S01,180
B001,HB01024-created,HB01024,created,2026-01-25T12:00:00+11:00,Booked,2026-01-27T12:00:00+11:00,2026-01-27T13:00:00+11:00,S01,70
B001,HB01024-completed,HB01024,completed,2026-01-27T13:00:00+11:00,Completed,2026-01-27T12:00:00+11:00,2026-01-27T13:00:00+11:00,S01,70
B001,HB01025-created,HB01025,created,2026-01-18T09:00:00+11:00,Booked,2026-01-28T09:00:00+11:00,2026-01-28T10:00:00+11:00,S01,70
B001,HB01025-completed,HB01025,completed,2026-01-28T10:00:00+11:00,Completed,2026-01-28T09:00:00+11:00,2026-01-28T10:00:00+11:00,S01,70
B001,HB01026-created,HB01026,created,2026-01-26T12:00:00+11:00,Booked,2026-01-28T12:00:00+11:00,2026-01-28T13:00:00+11:00,S01,70
B001,HB01026-completed,HB01026,completed,2026-01-28T13:00:00+11:00,Completed,2026-01-28T12:00:00+11:00,2026-01-28T13:00:00+11:00,S01,70
B001,HB01027-created,HB01027,created,2026-01-19T09:00:00+11:00,Booked,2026-01-29T09:00:00+11:00,2026-01-29T10:00:00+11:00,S01,70
B001,HB01027-completed,HB01027,completed,2026-01-29T10:00:00+11:00,Completed,2026-01-29T09:00:00+11:00,2026-01-29T10:00:00+11:00,S01,70
B001,HB01028-created,HB01028,created,2026-01-27T12:00:00+11:00,Booked,2026-01-29T12:00:00+11:00,2026-01-29T14:00:00+11:00,S01,180
B001,HB01028-completed,HB01028,completed,2026-01-29T14:00:00+11:00,Completed,2026-01-29T12:00:00+11:00,2026-01-29T14:00:00+11:00,S01,180
B001,HB01029-created,HB01029,created,2026-01-20T09:00:00+11:00,Booked,2026-01-30T09:00:00+11:00,2026-01-30T11:00:00+11:00,S01,180
B001,HB01029-completed,HB01029,completed,2026-01-30T11:00:00+11:00,Completed,2026-01-30T09:00:00+11:00,2026-01-30T11:00:00+11:00,S01,180
B001,HB01030-created,HB01030,created,2026-01-28T12:00:00+11:00,Booked,2026-01-30T12:00:00+11:00,2026-01-30T13:00:00+11:00,S01,70
B001,HB01030-completed,HB01030,completed,2026-01-30T13:00:00+11:00,Completed,2026-01-30T12:00:00+11:00,2026-01-30T13:00:00+11:00,S01,70
B001,HB01031-created,HB01031,created,2026-01-16T09:00:00+11:00,Booked,2026-01-26T09:00:00+11:00,2026-01-26T11:00:00+11:00,S02,180
B001,HB01031-completed,HB01031,completed,2026-01-26T11:00:00+11:00,Completed,2026-01-26T09:00:00+11:00,2026-01-26T11:00:00+11:00,S02,180
B001,HB01032-created,HB01032,created,2026-01-24T12:00:00+11:00,Booked,2026-01-26T12:00:00+11:00,2026-01-26T13:00:00+11:00,S02,70
B001,HB01032-completed,HB01032,completed,2026-01-26T13:00:00+11:00,Completed,2026-01-26T12:00:00+11:00,2026-01-26T13:00:00+11:00,S02,70
B001,HB01033-created,HB01033,created,2026-01-17T09:00:00+11:00,Booked,2026-01-27T09:00:00+11:00,2026-01-27T10:00:00+11:00,S02,70
B001,HB01033-completed,HB01033,completed,2026-01-27T10:00:00+11:00,Completed,2026-01-27T09:00:00+11:00,2026-01-27T10:00:00+11:00,S02,70
B001,HB01034-created,HB01034,created,2026-01-25T12:00:00+11:00,Booked,2026-01-27T12:00:00+11:00,2026-01-27T13:00:00+11:00,S02,70
B001,HB01034-completed,HB01034,completed,2026-01-27T13:00:00+11:00,Completed,2026-01-27T12:00:00+11:00,2026-01-27T13:00:00+11:00,S02,70
B001,HB01035-created,HB01035,created,2026-01-18T09:00:00+11:00,Booked,2026-01-28T09:00:00+11:00,2026-01-28T10:00:00+11:00,S02,70
B001,HB01035-completed,HB01035,completed,2026-01-28T10:00:00+11:00,Completed,2026-01-28T09:00:00+11:00,2026-01-28T10:00:00+11:00,S02,70
B001,HB01036-created,HB01036,created,2026-01-26T12:00:00+11:00,Booked,2026-01-28T12:00:00+11:00,2026-01-28T14:00:00+11:00,S02,180
B001,HB01036-completed,HB01036,completed,2026-01-28T14:00:00+11:00,Completed,2026-01-28T12:00:00+11:00,2026-01-28T14:00:00+11:00,S02,180
B001,HB01037-created,HB01037,created,2026-01-19T09:00:00+11:00,Booked,2026-01-29T09:00:00+11:00,2026-01-29T11:00:00+11:00,S02,180
B001,HB01037-completed,HB01037,completed,2026-01-29T11:00:00+11:00,Completed,2026-01-29T09:00:00+11:00,2026-01-29T11:00:00+11:00,S02,180
B001,HB01038-created,HB01038,created,2026-01-27T12:00:00+11:00,Booked,2026-01-29T12:00:00+11:00,2026-01-29T13:00:00+11:00,S02,70
B001,HB01038-completed,HB01038,completed,2026-01-29T13:00:00+11:00,Completed,2026-01-29T12:00:00+11:00,2026-01-29T13:00:00+11:00,S02,70
B001,HB01039-created,HB01039,created,2026-01-20T09:00:00+11:00,Booked,2026-01-30T09:00:00+11:00,2026-01-30T10:00:00+11:00,S02,70
B001,HB01039-completed,HB01039,completed,2026-01-30T10:00:00+11:00,Completed,2026-01-30T09:00:00+11:00,2026-01-30T10:00:00+11:00,S02,70
B001,HB01040-created,HB01040,created,2026-01-28T12:00:00+11:00,Booked,2026-01-30T12:00:00+11:00,2026-01-30T13:00:00+11:00,S02,70
B001,HB01040-completed,HB01040,completed,2026-01-30T13:00:00+11:00,Completed,2026-01-30T12:00:00+11:00,2026-01-30T13:00:00+11:00,S02,70
B001,HB01041-created,HB01041,created,2026-01-16T09:00:00+11:00,Booked,2026-01-26T09:00:00+11:00,2026-01-26T10:00:00+11:00,S03,70
B001,HB01041-completed,HB01041,completed,2026-01-26T10:00:00+11:00,Completed,2026-01-26T09:00:00+11:00,2026-01-26T10:00:00+11:00,S03,70
B001,HB01042-created,HB01042,created,2026-01-24T12:00:00+11:00,Booked,2026-01-26T12:00:00+11:00,2026-01-26T13:00:00+11:00,S03,70
B001,HB01042-completed,HB01042,completed,2026-01-26T13:00:00+11:00,Completed,2026-01-26T12:00:00+11:00,2026-01-26T13:00:00+11:00,S03,70
B001,HB01043-created,HB01043,created,2026-01-17T09:00:00+11:00,Booked,2026-01-27T09:00:00+11:00,2026-01-27T10:00:00+11:00,S03,70
B001,HB01043-completed,HB01043,completed,2026-01-27T10:00:00+11:00,Completed,2026-01-27T09:00:00+11:00,2026-01-27T10:00:00+11:00,S03,70
B001,HB01044-created,HB01044,created,2026-01-25T12:00:00+11:00,Booked,2026-01-27T12:00:00+11:00,2026-01-27T14:00:00+11:00,S03,180
B001,HB01044-completed,HB01044,completed,2026-01-27T14:00:00+11:00,Completed,2026-01-27T12:00:00+11:00,2026-01-27T14:00:00+11:00,S03,180
B001,HB01045-created,HB01045,created,2026-01-18T09:00:00+11:00,Booked,2026-01-28T09:00:00+11:00,2026-01-28T11:00:00+11:00,S03,180
B001,HB01045-completed,HB01045,completed,2026-01-28T11:00:00+11:00,Completed,2026-01-28T09:00:00+11:00,2026-01-28T11:00:00+11:00,S03,180
B001,HB01046-created,HB01046,created,2026-01-26T12:00:00+11:00,Booked,2026-01-28T12:00:00+11:00,2026-01-28T13:00:00+11:00,S03,70
B001,HB01046-completed,HB01046,completed,2026-01-28T13:00:00+11:00,Completed,2026-01-28T12:00:00+11:00,2026-01-28T13:00:00+11:00,S03,70
B001,HB01047-created,HB01047,created,2026-01-19T09:00:00+11:00,Booked,2026-01-29T09:00:00+11:00,2026-01-29T10:00:00+11:00,S03,70
B001,HB01047-completed,HB01047,completed,2026-01-29T10:00:00+11:00,Completed,2026-01-29T09:00:00+11:00,2026-01-29T10:00:00+11:00,S03,70
B001,HB01048-created,HB01048,created,2026-01-27T12:00:00+11:00,Booked,2026-01-29T12:00:00+11:00,2026-01-29T13:00:00+11:00,S03,70
B001,HB01048-completed,HB01048,completed,2026-01-29T13:00:00+11:00,Completed,2026-01-29T12:00:00+11:00,2026-01-29T13:00:00+11:00,S03,70
B001,HB01049-created,HB01049,created,2026-01-20T09:00:00+11:00,Booked,2026-01-30T09:00:00+11:00,2026-01-30T10:00:00+11:00,S03,70
B001,HB01049-completed,HB01049,completed,2026-01-30T10:00:00+11:00,Completed,2026-01-30T09:00:00+11:00,2026-01-30T10:00:00+11:00,S03,70
B001,HB01050-created,HB01050,created,2026-01-28T12:00:00+11:00,Booked,2026-01-30T12:00:00+11:00,2026-01-30T14:00:00+11:00,S03,180
B001,HB01050-completed,HB01050,completed,2026-01-30T14:00:00+11:00,Completed,2026-01-30T12:00:00+11:00,2026-01-30T14:00:00+11:00,S03,180
B001,HB01051-created,HB01051,created,2026-01-23T09:00:00+11:00,Booked,2026-02-02T09:00:00+11:00,2026-02-02T11:00:00+11:00,S01,180
B001,HB01051-completed,HB01051,completed,2026-02-02T11:00:00+11:00,Completed,2026-02-02T09:00:00+11:00,2026-02-02T11:00:00+11:00,S01,180
B001,HB01052-created,HB01052,created,2026-01-31T12:00:00+11:00,Booked,2026-02-02T12:00:00+11:00,2026-02-02T13:00:00+11:00,S01,70
B001,HB01052-completed,HB01052,completed,2026-02-02T13:00:00+11:00,Completed,2026-02-02T12:00:00+11:00,2026-02-02T13:00:00+11:00,S01,70
B001,HB01053-created,HB01053,created,2026-01-24T09:00:00+11:00,Booked,2026-02-03T09:00:00+11:00,2026-02-03T10:00:00+11:00,S01,70
B001,HB01053-completed,HB01053,completed,2026-02-03T10:00:00+11:00,Completed,2026-02-03T09:00:00+11:00,2026-02-03T10:00:00+11:00,S01,70
B001,HB01054-created,HB01054,created,2026-02-01T12:00:00+11:00,Booked,2026-02-03T12:00:00+11:00,2026-02-03T13:00:00+11:00,S01,70
B001,HB01054-completed,HB01054,completed,2026-02-03T13:00:00+11:00,Completed,2026-02-03T12:00:00+11:00,2026-02-03T13:00:00+11:00,S01,70
B001,HB01055-created,HB01055,created,2026-01-25T09:00:00+11:00,Booked,2026-02-04T09:00:00+11:00,2026-02-04T10:00:00+11:00,S01,70
B001,HB01055-completed,HB01055,completed,2026-02-04T10:00:00+11:00,Completed,2026-02-04T09:00:00+11:00,2026-02-04T10:00:00+11:00,S01,70
B001,HB01056-created,HB01056,created,2026-02-02T12:00:00+11:00,Booked,2026-02-04T12:00:00+11:00,2026-02-04T14:00:00+11:00,S01,180
B001,HB01056-completed,HB01056,completed,2026-02-04T14:00:00+11:00,Completed,2026-02-04T12:00:00+11:00,2026-02-04T14:00:00+11:00,S01,180
B001,HB01057-created,HB01057,created,2026-01-26T09:00:00+11:00,Booked,2026-02-05T09:00:00+11:00,2026-02-05T11:00:00+11:00,S01,180
B001,HB01057-completed,HB01057,completed,2026-02-05T11:00:00+11:00,Completed,2026-02-05T09:00:00+11:00,2026-02-05T11:00:00+11:00,S01,180
B001,HB01058-created,HB01058,created,2026-02-03T12:00:00+11:00,Booked,2026-02-05T12:00:00+11:00,2026-02-05T13:00:00+11:00,S01,70
B001,HB01058-completed,HB01058,completed,2026-02-05T13:00:00+11:00,Completed,2026-02-05T12:00:00+11:00,2026-02-05T13:00:00+11:00,S01,70
B001,HB01059-created,HB01059,created,2026-01-27T09:00:00+11:00,Booked,2026-02-06T09:00:00+11:00,2026-02-06T10:00:00+11:00,S01,70
B001,HB01059-completed,HB01059,completed,2026-02-06T10:00:00+11:00,Completed,2026-02-06T09:00:00+11:00,2026-02-06T10:00:00+11:00,S01,70
B001,HB01060-created,HB01060,created,2026-02-04T12:00:00+11:00,Booked,2026-02-06T12:00:00+11:00,2026-02-06T13:00:00+11:00,S01,70
B001,HB01060-completed,HB01060,completed,2026-02-06T13:00:00+11:00,Completed,2026-02-06T12:00:00+11:00,2026-02-06T13:00:00+11:00,S01,70
B001,HB01061-created,HB01061,created,2026-01-23T09:00:00+11:00,Booked,2026-02-02T09:00:00+11:00,2026-02-02T10:00:00+11:00,S02,70
B001,HB01061-completed,HB01061,completed,2026-02-02T10:00:00+11:00,Completed,2026-02-02T09:00:00+11:00,2026-02-02T10:00:00+11:00,S02,70
B001,HB01062-created,HB01062,created,2026-01-31T12:00:00+11:00,Booked,2026-02-02T12:00:00+11:00,2026-02-02T13:00:00+11:00,S02,70
B001,HB01062-completed,HB01062,completed,2026-02-02T13:00:00+11:00,Completed,2026-02-02T12:00:00+11:00,2026-02-02T13:00:00+11:00,S02,70
B001,HB01063-created,HB01063,created,2026-01-24T09:00:00+11:00,Booked,2026-02-03T09:00:00+11:00,2026-02-03T10:00:00+11:00,S02,70
B001,HB01063-completed,HB01063,completed,2026-02-03T10:00:00+11:00,Completed,2026-02-03T09:00:00+11:00,2026-02-03T10:00:00+11:00,S02,70
B001,HB01064-created,HB01064,created,2026-02-01T12:00:00+11:00,Booked,2026-02-03T12:00:00+11:00,2026-02-03T14:00:00+11:00,S02,180
B001,HB01064-completed,HB01064,completed,2026-02-03T14:00:00+11:00,Completed,2026-02-03T12:00:00+11:00,2026-02-03T14:00:00+11:00,S02,180
B001,HB01065-created,HB01065,created,2026-01-25T09:00:00+11:00,Booked,2026-02-04T09:00:00+11:00,2026-02-04T11:00:00+11:00,S02,180
B001,HB01065-completed,HB01065,completed,2026-02-04T11:00:00+11:00,Completed,2026-02-04T09:00:00+11:00,2026-02-04T11:00:00+11:00,S02,180
B001,HB01066-created,HB01066,created,2026-02-02T12:00:00+11:00,Booked,2026-02-04T12:00:00+11:00,2026-02-04T13:00:00+11:00,S02,70
B001,HB01066-completed,HB01066,completed,2026-02-04T13:00:00+11:00,Completed,2026-02-04T12:00:00+11:00,2026-02-04T13:00:00+11:00,S02,70
B001,HB01067-created,HB01067,created,2026-01-26T09:00:00+11:00,Booked,2026-02-05T09:00:00+11:00,2026-02-05T10:00:00+11:00,S02,70
B001,HB01067-completed,HB01067,completed,2026-02-05T10:00:00+11:00,Completed,2026-02-05T09:00:00+11:00,2026-02-05T10:00:00+11:00,S02,70
B001,HB01068-created,HB01068,created,2026-02-03T12:00:00+11:00,Booked,2026-02-05T12:00:00+11:00,2026-02-05T13:00:00+11:00,S02,70
B001,HB01068-completed,HB01068,completed,2026-02-05T13:00:00+11:00,Completed,2026-02-05T12:00:00+11:00,2026-02-05T13:00:00+11:00,S02,70
B001,HB01069-created,HB01069,created,2026-01-27T09:00:00+11:00,Booked,2026-02-06T09:00:00+11:00,2026-02-06T10:00:00+11:00,S02,70
B001,HB01069-completed,HB01069,completed,2026-02-06T10:00:00+11:00,Completed,2026-02-06T09:00:00+11:00,2026-02-06T10:00:00+11:00,S02,70
B001,HB01070-created,HB01070,created,2026-02-04T12:00:00+11:00,Booked,2026-02-06T12:00:00+11:00,2026-02-06T14:00:00+11:00,S02,180
B001,HB01070-completed,HB01070,completed,2026-02-06T14:00:00+11:00,Completed,2026-02-06T12:00:00+11:00,2026-02-06T14:00:00+11:00,S02,180
B001,HB01071-created,HB01071,created,2026-01-23T09:00:00+11:00,Booked,2026-02-02T09:00:00+11:00,2026-02-02T10:00:00+11:00,S03,70
B001,HB01071-completed,HB01071,completed,2026-02-02T10:00:00+11:00,Completed,2026-02-02T09:00:00+11:00,2026-02-02T10:00:00+11:00,S03,70
B001,HB01072-created,HB01072,created,2026-01-31T12:00:00+11:00,Booked,2026-02-02T12:00:00+11:00,2026-02-02T14:00:00+11:00,S03,180
B001,HB01072-completed,HB01072,completed,2026-02-02T14:00:00+11:00,Completed,2026-02-02T12:00:00+11:00,2026-02-02T14:00:00+11:00,S03,180
B001,HB01073-created,HB01073,created,2026-01-24T09:00:00+11:00,Booked,2026-02-03T09:00:00+11:00,2026-02-03T11:00:00+11:00,S03,180
B001,HB01073-completed,HB01073,completed,2026-02-03T11:00:00+11:00,Completed,2026-02-03T09:00:00+11:00,2026-02-03T11:00:00+11:00,S03,180
B001,HB01074-created,HB01074,created,2026-02-01T12:00:00+11:00,Booked,2026-02-03T12:00:00+11:00,2026-02-03T13:00:00+11:00,S03,70
B001,HB01074-completed,HB01074,completed,2026-02-03T13:00:00+11:00,Completed,2026-02-03T12:00:00+11:00,2026-02-03T13:00:00+11:00,S03,70
B001,HB01075-created,HB01075,created,2026-01-25T09:00:00+11:00,Booked,2026-02-04T09:00:00+11:00,2026-02-04T10:00:00+11:00,S03,70
B001,HB01075-completed,HB01075,completed,2026-02-04T10:00:00+11:00,Completed,2026-02-04T09:00:00+11:00,2026-02-04T10:00:00+11:00,S03,70
B001,HB01076-created,HB01076,created,2026-02-02T12:00:00+11:00,Booked,2026-02-04T12:00:00+11:00,2026-02-04T13:00:00+11:00,S03,70
B001,HB01076-completed,HB01076,completed,2026-02-04T13:00:00+11:00,Completed,2026-02-04T12:00:00+11:00,2026-02-04T13:00:00+11:00,S03,70
B001,HB01077-created,HB01077,created,2026-01-26T09:00:00+11:00,Booked,2026-02-05T09:00:00+11:00,2026-02-05T10:00:00+11:00,S03,70
B001,HB01077-completed,HB01077,completed,2026-02-05T10:00:00+11:00,Completed,2026-02-05T09:00:00+11:00,2026-02-05T10:00:00+11:00,S03,70
B001,HB01078-created,HB01078,created,2026-02-03T12:00:00+11:00,Booked,2026-02-05T12:00:00+11:00,2026-02-05T14:00:00+11:00,S03,180
B001,HB01078-completed,HB01078,completed,2026-02-05T14:00:00+11:00,Completed,2026-02-05T12:00:00+11:00,2026-02-05T14:00:00+11:00,S03,180
B001,HB01079-created,HB01079,created,2026-01-27T09:00:00+11:00,Booked,2026-02-06T09:00:00+11:00,2026-02-06T11:00:00+11:00,S03,180
B001,HB01079-completed,HB01079,completed,2026-02-06T11:00:00+11:00,Completed,2026-02-06T09:00:00+11:00,2026-02-06T11:00:00+11:00,S03,180
B001,HB01080-created,HB01080,created,2026-02-04T12:00:00+11:00,Booked,2026-02-06T12:00:00+11:00,2026-02-06T13:00:00+11:00,S03,70
B001,HB01080-completed,HB01080,completed,2026-02-06T13:00:00+11:00,Completed,2026-02-06T12:00:00+11:00,2026-02-06T13:00:00+11:00,S03,70
B001,HB01081-created,HB01081,created,2026-01-30T09:00:00+11:00,Booked,2026-02-09T09:00:00+11:00,2026-02-09T10:00:00+11:00,S01,70
B001,HB01081-completed,HB01081,completed,2026-02-09T10:00:00+11:00,Completed,2026-02-09T09:00:00+11:00,2026-02-09T10:00:00+11:00,S01,70
B001,HB01082-created,HB01082,created,2026-02-07T12:00:00+11:00,Booked,2026-02-09T12:00:00+11:00,2026-02-09T13:00:00+11:00,S01,70
B001,HB01082-completed,HB01082,completed,2026-02-09T13:00:00+11:00,Completed,2026-02-09T12:00:00+11:00,2026-02-09T13:00:00+11:00,S01,70
B001,HB01083-created,HB01083,created,2026-01-31T09:00:00+11:00,Booked,2026-02-10T09:00:00+11:00,2026-02-10T10:00:00+11:00,S01,70
B001,HB01083-completed,HB01083,completed,2026-02-10T10:00:00+11:00,Completed,2026-02-10T09:00:00+11:00,2026-02-10T10:00:00+11:00,S01,70
B001,HB01084-created,HB01084,created,2026-02-08T12:00:00+11:00,Booked,2026-02-10T12:00:00+11:00,2026-02-10T14:00:00+11:00,S01,180
B001,HB01084-completed,HB01084,completed,2026-02-10T14:00:00+11:00,Completed,2026-02-10T12:00:00+11:00,2026-02-10T14:00:00+11:00,S01,180
B001,HB01085-created,HB01085,created,2026-02-01T09:00:00+11:00,Booked,2026-02-11T09:00:00+11:00,2026-02-11T11:00:00+11:00,S01,180
B001,HB01085-completed,HB01085,completed,2026-02-11T11:00:00+11:00,Completed,2026-02-11T09:00:00+11:00,2026-02-11T11:00:00+11:00,S01,180
B001,HB01086-created,HB01086,created,2026-02-09T12:00:00+11:00,Booked,2026-02-11T12:00:00+11:00,2026-02-11T13:00:00+11:00,S01,70
B001,HB01086-completed,HB01086,completed,2026-02-11T13:00:00+11:00,Completed,2026-02-11T12:00:00+11:00,2026-02-11T13:00:00+11:00,S01,70
B001,HB01087-created,HB01087,created,2026-02-02T09:00:00+11:00,Booked,2026-02-12T09:00:00+11:00,2026-02-12T10:00:00+11:00,S01,70
B001,HB01087-completed,HB01087,completed,2026-02-12T10:00:00+11:00,Completed,2026-02-12T09:00:00+11:00,2026-02-12T10:00:00+11:00,S01,70
B001,HB01088-created,HB01088,created,2026-02-10T12:00:00+11:00,Booked,2026-02-12T12:00:00+11:00,2026-02-12T13:00:00+11:00,S01,70
B001,HB01088-completed,HB01088,completed,2026-02-12T13:00:00+11:00,Completed,2026-02-12T12:00:00+11:00,2026-02-12T13:00:00+11:00,S01,70
B001,HB01089-created,HB01089,created,2026-02-03T09:00:00+11:00,Booked,2026-02-13T09:00:00+11:00,2026-02-13T10:00:00+11:00,S01,70
B001,HB01089-completed,HB01089,completed,2026-02-13T10:00:00+11:00,Completed,2026-02-13T09:00:00+11:00,2026-02-13T10:00:00+11:00,S01,70
B001,HB01090-created,HB01090,created,2026-02-11T12:00:00+11:00,Booked,2026-02-13T12:00:00+11:00,2026-02-13T14:00:00+11:00,S01,180
B001,HB01090-completed,HB01090,completed,2026-02-13T14:00:00+11:00,Completed,2026-02-13T12:00:00+11:00,2026-02-13T14:00:00+11:00,S01,180
B001,HB01091-created,HB01091,created,2026-01-30T09:00:00+11:00,Booked,2026-02-09T09:00:00+11:00,2026-02-09T10:00:00+11:00,S02,70
B001,HB01091-completed,HB01091,completed,2026-02-09T10:00:00+11:00,Completed,2026-02-09T09:00:00+11:00,2026-02-09T10:00:00+11:00,S02,70
B001,HB01092-created,HB01092,created,2026-02-07T12:00:00+11:00,Booked,2026-02-09T12:00:00+11:00,2026-02-09T14:00:00+11:00,S02,180
B001,HB01092-completed,HB01092,completed,2026-02-09T14:00:00+11:00,Completed,2026-02-09T12:00:00+11:00,2026-02-09T14:00:00+11:00,S02,180
B001,HB01093-created,HB01093,created,2026-01-31T09:00:00+11:00,Booked,2026-02-10T09:00:00+11:00,2026-02-10T11:00:00+11:00,S02,180
B001,HB01093-completed,HB01093,completed,2026-02-10T11:00:00+11:00,Completed,2026-02-10T09:00:00+11:00,2026-02-10T11:00:00+11:00,S02,180
B001,HB01094-created,HB01094,created,2026-02-08T12:00:00+11:00,Booked,2026-02-10T12:00:00+11:00,2026-02-10T13:00:00+11:00,S02,70
B001,HB01094-completed,HB01094,completed,2026-02-10T13:00:00+11:00,Completed,2026-02-10T12:00:00+11:00,2026-02-10T13:00:00+11:00,S02,70
B001,HB01095-created,HB01095,created,2026-02-01T09:00:00+11:00,Booked,2026-02-11T09:00:00+11:00,2026-02-11T10:00:00+11:00,S02,70
B001,HB01095-completed,HB01095,completed,2026-02-11T10:00:00+11:00,Completed,2026-02-11T09:00:00+11:00,2026-02-11T10:00:00+11:00,S02,70
B001,HB01096-created,HB01096,created,2026-02-09T12:00:00+11:00,Booked,2026-02-11T12:00:00+11:00,2026-02-11T13:00:00+11:00,S02,70
B001,HB01096-completed,HB01096,completed,2026-02-11T13:00:00+11:00,Completed,2026-02-11T12:00:00+11:00,2026-02-11T13:00:00+11:00,S02,70
B001,HB01097-created,HB01097,created,2026-02-02T09:00:00+11:00,Booked,2026-02-12T09:00:00+11:00,2026-02-12T10:00:00+11:00,S02,70
B001,HB01097-completed,HB01097,completed,2026-02-12T10:00:00+11:00,Completed,2026-02-12T09:00:00+11:00,2026-02-12T10:00:00+11:00,S02,70
B001,HB01098-created,HB01098,created,2026-02-10T12:00:00+11:00,Booked,2026-02-12T12:00:00+11:00,2026-02-12T14:00:00+11:00,S02,180
B001,HB01098-completed,HB01098,completed,2026-02-12T14:00:00+11:00,Completed,2026-02-12T12:00:00+11:00,2026-02-12T14:00:00+11:00,S02,180
B001,HB01099-created,HB01099,created,2026-02-03T09:00:00+11:00,Booked,2026-02-13T09:00:00+11:00,2026-02-13T11:00:00+11:00,S02,180
B001,HB01099-completed,HB01099,completed,2026-02-13T11:00:00+11:00,Completed,2026-02-13T09:00:00+11:00,2026-02-13T11:00:00+11:00,S02,180
B001,HB01100-created,HB01100,created,2026-02-11T12:00:00+11:00,Booked,2026-02-13T12:00:00+11:00,2026-02-13T13:00:00+11:00,S02,70
B001,HB01100-completed,HB01100,completed,2026-02-13T13:00:00+11:00,Completed,2026-02-13T12:00:00+11:00,2026-02-13T13:00:00+11:00,S02,70
B001,HB01101-created,HB01101,created,2026-01-30T09:00:00+11:00,Booked,2026-02-09T09:00:00+11:00,2026-02-09T11:00:00+11:00,S03,180
B001,HB01101-completed,HB01101,completed,2026-02-09T11:00:00+11:00,Completed,2026-02-09T09:00:00+11:00,2026-02-09T11:00:00+11:00,S03,180
B001,HB01102-created,HB01102,created,2026-02-07T12:00:00+11:00,Booked,2026-02-09T12:00:00+11:00,2026-02-09T13:00:00+11:00,S03,70
B001,HB01102-completed,HB01102,completed,2026-02-09T13:00:00+11:00,Completed,2026-02-09T12:00:00+11:00,2026-02-09T13:00:00+11:00,S03,70
B001,HB01103-created,HB01103,created,2026-01-31T09:00:00+11:00,Booked,2026-02-10T09:00:00+11:00,2026-02-10T10:00:00+11:00,S03,70
B001,HB01103-completed,HB01103,completed,2026-02-10T10:00:00+11:00,Completed,2026-02-10T09:00:00+11:00,2026-02-10T10:00:00+11:00,S03,70
B001,HB01104-created,HB01104,created,2026-02-08T12:00:00+11:00,Booked,2026-02-10T12:00:00+11:00,2026-02-10T13:00:00+11:00,S03,70
