business_id,transaction_item_id,transaction_id,item_id,staff_id,quantity,gross_amount_ex_gst,discount_ex_gst,refund_ex_gst,net_amount_ex_gst,direct_cost,original_transaction_item_id,batch_id
B001,HL00381,HT00381,SV02,S03,1,180,0,0,180,30,,
B001,HL00382,HT00382,SV01,S03,1,70,0,0,70,5,,
B001,HL00383,HT00383,SV01,S03,1,70,0,0,70,5,,
B001,HL00384,HT00384,SV01,S03,1,70,0,0,70,5,,
B001,HL00385,HT00385,SV01,S03,1,70,0,0,70,5,,
B001,HL00386,HT00386,SV02,S03,1,180,0,0,180,30,,
B001,HL00387,HT00387,SV02,S03,1,180,0,0,180,30,,
B001,HL00388,HT00388,SV01,S03,1,70,0,0,70,5,,
B001,HL00389,HT00389,SV01,S03,1,70,0,0,70,5,,
B001,HL00390,HT00390,SV01,S03,1,70,0,0,70,5,,
B001,HL00391,HT00391,SV01,S01,1,70,0,0,70,5,,
B001,HL00392,HT00392,SV02,S01,1,180,0,0,180,30,,
B001,HL00393,HT00393,SV02,S01,1,180,0,0,180,30,,
B001,HL00394,HT00394,SV01,S01,1,70,0,0,70,5,,
B001,HL00395,HT00395,SV01,S01,1,70,0,0,70,5,,
B001,HL00396,HT00396,SV01,S01,1,70,0,0,70,5,,
B001,HL00397,HT00397,SV01,S01,1,70,0,0,70,5,,
B001,HL00398,HT00398,SV02,S01,1,180,0,0,180,30,,
B001,HL00399,HT00399,SV02,S01,1,180,0,0,180,30,,
B001,HL00400,HT00400,SV01,S01,1,70,0,0,70,5,,
B001,HL00401,HT00401,SV02,S02,1,180,0,0,180,30,,
B001,HL00402,HT00402,SV01,S02,1,70,0,0,70,5,,
B001,HL00403,HT00403,SV01,S02,1,70,0,0,70,5,,
B001,HL00404,HT00404,SV01,S02,1,70,0,0,70,5,,
B001,HL00405,HT00405,SV01,S02,1,70,0,0,70,5,,
B001,HL00406,HT00406,SV02,S02,1,180,0,0,180,30,,
B001,HL00407,HT00407,SV02,S02,1,180,0,0,180,30,,
B001,HL00408,HT00408,SV01,S02,1,70,0,0,70,5,,
B001,HL00409,HT00409,SV01,S02,1,70,0,0,70,5,,
B001,HL00410,HT00410,SV01,S02,1,70,0,0,70,5,,
B001,HL00411,HT00411,SV01,S03,1,70,0,0,70,5,,
B001,HL00412,HT00412,SV01,S03,1,70,0,0,70,5,,
B001,HL00413,HT00413,SV01,S03,1,70,0,0,70,5,,
B001,HL00414,HT00414,SV02,S03,1,180,0,0,180,30,,
B001,HL00415,HT00415,SV02,S03,1,180,0,0,180,30,,
B001,HL00416,HT00416,SV01,S03,1,70,0,0,70,5,,
B001,HL00417,HT00417,SV01,S03,1,70,0,0,70,5,,
B001,HL00418,HT00418,SV01,S03,1,70,0,0,70,5,,
B001,HL00419,HT00419,SV01,S03,1,70,0,0,70,5,,
B001,HL00420,HT00420,SV02,S03,1,180,0,0,180,30,,
B001,HL00421,HT00421,SV02,S01,1,180,0,0,180,30,,
B001,HL00422,HT00422,SV01,S01,1,70,0,0,70,5,,
B001,HL00423,HT00423,SV01,S01,1,70,0,0,70,5,,
B001,HL00424,HT00424,SV01,S01,1,70,0,0,70,5,,
B001,HL00425,HT00425,SV01,S01,1,70,0,0,70,5,,
B001,HL00426,HT00426,SV02,S01,1,180,0,0,180,30,,
B001,HL00427,HT00427,SV02,S01,1,180,0,0,180,30,,
B001,HL00428,HT00428,SV01,S01,1,70,0,0,70,5,,
B001,HL00429,HT00429,SV01,S01,1,70,0,0,70,5,,
B001,HL00430,HT00430,SV01,S01,1,70,0,0,70,5,,
B001,HL00431,HT00431,SV01,S02,1,70,0,0,70,5,,
B001,HL00432,HT00432,SV01,S02,1,70,0,0,70,5,,
B001,HL00433,HT00433,SV01,S02,1,70,0,0,70,5,,
B001,HL00434,HT00434,SV02,S02,1,180,0,0,180,30,,
B001,HL00435,HT00435,SV02,S02,1,180,0,0,180,30,,
B001,HL00436,HT00436,SV01,S02,1,70,0,0,70,5,,
B001,HL00437,HT00437,SV01,S02,1,70,0,0,70,5,,
B001,HL00438,HT00438,SV01,S02,1,70,0,0,70,5,,
B001,HL00439,HT00439,SV01,S02,1,70,0,0,70,5,,
B001,HL00440,HT00440,SV02,S02,1,180,0,0,180,30,,
B001,HL00441,HT00441,SV01,S03,1,70,0,0,70,5,,
B001,HL00442,HT00442,SV02,S03,1,180,0,0,180,30,,
B001,HL00443,HT00443,SV02,S03,1,180,0,0,180,30,,
B001,HL00444,HT00444,SV01,S03,1,70,0,0,70,5,,
B001,HL00445,HT00445,SV01,S03,1,70,0,0,70,5,,
B001,HL00446,HT00446,SV01,S03,1,70,0,0,70,5,,
B001,HL00447,HT00447,SV01,S03,1,70,0,0,70,5,,
B001,HL00448,HT00448,SV02,S03,1,180,0,0,180,30,,
B001,HL00449,HT00449,SV02,S03,1,180,0,0,180,30,,
B001,HL00450,HT00450,SV01,S03,1,70,0,0,70,5,,
B001,HL00451,HT00451,SV01,S01,1,70,0,0,70,5,,
B001,HL00452,HT00452,SV01,S01,1,70,0,0,70,5,,
B001,HL00453,HT00453,SV01,S01,1,70,0,0,70,5,,
B001,HL00454,HT00454,SV02,S01,1,180,0,0,180,30,,
B001,HL00455,HT00455,SV02,S01,1,180,0,0,180,30,,
B001,HL00456,HT00456,SV01,S01,1,70,0,0,70,5,,
B001,HL00457,HT00457,SV01,S01,1,70,0,0,70,5,,
B001,HL00458,HT00458,SV01,S01,1,70,0,0,70,5,,
B001,HL00459,HT00459,SV01,S01,1,70,0,0,70,5,,
B001,HL00460,HT00460,SV02,S01,1,180,0,0,180,30,,
B001,HL00461,HT00461,SV01,S02,1,70,0,0,70,5,,
B001,HL00462,HT00462,SV02,S02,1,180,0,0,180,30,,
B001,HL00463,HT00463,SV02,S02,1,180,0,0,180,30,,
B001,HL00464,HT00464,SV01,S02,1,70,0,0,70,5,,
B001,HL00465,HT00465,SV01,S02,1,70,0,0,70,5,,
B001,HL00466,HT00466,SV01,S02,1,70,0,0,70,5,,
B001,HL00467,HT00467,SV01,S02,1,70,0,0,70,5,,
B001,HL00468,HT00468,SV02,S02,1,180,0,0,180,30,,
B001,HL00469,HT00469,SV02,S02,1,180,0,0,180,30,,
B001,HL00470,HT00470,SV01,S02,1,70,0,0,70,5,,
B001,HL00471,HT00471,SV02,S03,1,180,0,0,180,30,,
B001,HL00472,HT00472,SV01,S03,1,70,0,0,70,5,,
B001,HL00473,HT00473,SV01,S03,1,70,0,0,70,5,,
B001,HL00474,HT00474,SV01,S03,1,70,0,0,70,5,,
B001,HL00475,HT00475,SV01,S03,1,70,0,0,70,5,,
B001,HL00476,HT00476,SV02,S03,1,180,0,0,180,30,,
B001,HL00477,HT00477,SV02,S03,1,180,0,0,180,30,,
B001,HL00478,HT00478,SV01,S03,1,70,0,0,70,5,,
B001,HL00479,HT00479,SV01,S03,1,70,0,0,70,5,,
B001,HL00480,HT00480,SV01,S03,1,70,0,0,70,5,,
B001,HL00481,HT00481,SV01,S01,1,70,0,0,70,5,,
B001,HL00482,HT00482,SV02,S01,1,180,0,0,180,30,,
B001,HL00483,HT00483,SV02,S01,1,180,0,0,180,30,,
B001,HL00484,HT00484,SV01,S01,1,70,0,0,70,5,,
B001,HL00485,HT00485,SV01,S01,1,70,0,0,70,5,,
B001,HL00486,HT00486,SV01,S01,1,70,0,0,70,5,,
B001,HL00487,HT00487,SV01,S01,1,70,0,0,70,5,,
B001,HL00488,HT00488,SV02,S01,1,180,0,0,180,30,,
B001,HL00489,HT00489,SV02,S01,1,180,0,0,180,30,,
B001,HL00490,HT00490,SV01,S01,1,70,0,0,70,5,,
B001,HL00491,HT00491,SV02,S02,1,180,0,0,180,30,,
B001,HL00492,HT00492,SV01,S02,1,70,0,0,70,5,,
B001,HL00493,HT00493,SV01,S02,1,70,0,0,70,5,,
B001,HL00494,HT00494,SV01,S02,1,70,0,0,70,5,,
B001,HL00495,HT00495,SV01,S02,1,70,0,0,70,5,,
B001,HL00496,HT00496,SV02,S02,1,180,0,0,180,30,,
B001,HL00497,HT00497,SV02,S02,1,180,0,0,180,30,,
B001,HL00498,HT00498,SV01,S02,1,70,0,0,70,5,,
B001,HL00499,HT00499,SV01,S02,1,70,0,0,70,5,,
B001,HL00500,HT00500,SV01,S02,1,70,0,0,70,5,,
B001,HL00501,HT00501,SV01,S03,1,70,0,0,70,5,,
B001,HL00502,HT00502,SV01,S03,1,70,0,0,70,5,,
B001,HL00503,HT00503,SV01,S03,1,70,0,0,70,5,,
B001,HL00504,HT00504,SV02,S03,1,180,0,0,180,30,,
B001,HL00505,HT00505,SV02,S03,1,180,0,0,180,30,,
B001,HL00506,HT00506,SV01,S03,1,70,0,0,70,5,,
B001,HL00507,HT00507,SV01,S03,1,70,0,0,70,5,,
B001,HL00508,HT00508,SV01,S03,1,70,0,0,70,5,,
B001,HL00509,HT00509,SV01,S03,1,70,0,0,70,5,,
B001,HL00510,HT00510,SV02,S03,1,180,0,0,180,30,,
B001,HL00511,HT00511,SV02,S01,1,180,0,0,180,30,,
B001,HL00512,HT00512,SV01,S01,1,70,0,0,70,5,,
B001,HL00513,HT00513,SV01,S01,1,70,0,0,70,5,,
B001,HL00514,HT00514,SV01,S01,1,70,0,0,70,5,,
B001,HL00515,HT00515,SV01,S01,1,70,0,0,70,5,,
B001,HL00516,HT00516,SV02,S01,1,180,0,0,180,30,,
B001,HL00517,HT00517,SV02,S01,1,180,0,0,180,30,,
B001,HL00518,HT00518,SV01,S01,1,70,0,0,70,5,,
B001,HL00519,HT00519,SV01,S01,1,70,0,0,70,5,,
B001,HL00520,HT00520,SV01,S01,1,70,0,0,70,5,,
B001,HL00521,HT00521,SV01,S02,1,70,0,0,70,5,,
B001,HL00522,HT00522,SV01,S02,1,70,0,0,70,5,,
B001,HL00523,HT00523,SV01,S02,1,70,0,0,70,5,,
B001,HL00524,HT00524,SV02,S02,1,180,0,0,180,30,,
B001,HL00525,HT00525,SV02,S02,1,180,0,0,180,30,,
B001,HL00526,HT00526,SV01,S02,1,70,0,0,70,5,,
B001,HL00527,HT00527,SV01,S02,1,70,0,0,70,5,,
B001,HL00528,HT00528,SV01,S02,1,70,0,0,70,5,,
B001,HL00529,HT00529,SV01,S02,1,70,0,0,70,5,,
B001,HL00530,HT00530,SV02,S02,1,180,0,0,180,30,,
B001,HL00531,HT00531,SV01,S03,1,70,0,0,70,5,,
B001,HL00532,HT00532,SV02,S03,1,180,0,0,180,30,,
B001,HL00533,HT00533,SV02,S03,1,180,0,0,180,30,,
B001,HL00534,HT00534,SV01,S03,1,70,0,0,70,5,,
B001,HL00535,HT00535,SV01,S03,1,70,0,0,70,5,,
B001,HL00536,HT00536,SV01,S03,1,70,0,0,70,5,,
B001,HL00537,HT00537,SV01,S03,1,70,0,0,70,5,,
B001,HL00538,HT00538,SV02,S03,1,180,0,0,180,30,,
B001,HL00539,HT00539,SV02,S03,1,180,0,0,180,30,,
B001,HL00540,HT00540,SV01,S03,1,70,0,0,70,5,,
B001,HL00541,HT00541,SV01,S01,1,70,0,0,70,5,,
B001,HL00542,HT00542,SV01,S01,1,70,0,0,70,5,,
B001,HL00543,HT00543,SV01,S01,1,70,0,0,70,5,,
B001,HL00544,HT00544,SV02,S01,1,180,0,0,180,30,,
B001,HL00545,HT00545,SV02,S01,1,180,0,0,180,30,,
B001,HL00546,HT00546,SV01,S01,1,70,0,0,70,5,,
B001,HL00547,HT00547,SV01,S01,1,70,0,0,70,5,,
B001,HL00548,HT00548,SV01,S01,1,70,0,0,70,5,,
B001,HL00549,HT00549,SV01,S01,1,70,0,0,70,5,,
B001,HL00550,HT00550,SV02,S01,1,180,0,0,180,30,,
B001,HL00551,HT00551,SV01,S02,1,70,0,0,70,5,,
B001,HL00552,HT00552,SV02,S02,1,180,0,0,180,30,,
B001,HL00553,HT00553,SV02,S02,1,180,0,0,180,30,,
B001,HL00554,HT00554,SV01,S02,1,70,0,0,70,5,,
B001,HL00555,HT00555,SV01,S02,1,70,0,0,70,5,,
B001,HL00556,HT00556,SV01,S02,1,70,0,0,70,5,,
B001,HL00557,HT00557,SV01,S02,1,70,0,0,70,5,,
B001,HL00558,HT00558,SV02,S02,1,180,0,0,180,30,,
B001,HL00559,HT00559,SV02,S02,1,180,0,0,180,30,,
B001,HL00560,HT00560,SV01,S02,1,70,0,0,70,5,,
B001,HL00561,HT00561,SV02,S03,1,180,0,0,180,30,,
B001,HL00562,HT00562,SV01,S03,1,70,0,0,70,5,,
B001,HL00563,HT00563,SV01,S03,1,70,0,0,70,5,,
B001,HL00564,HT00564,SV01,S03,1,70,0,0,70,5,,
B001,HL00565,HT00565,SV01,S03,1,70,0,0,70,5,,
B001,HL00566,HT00566,SV02,S03,1,180,0,0,180,30,,
B001,HL00567,HT00567,SV02,S03,1,180,0,0,180,30,,
B001,HL00568,HT00568,SV01,S03,1,70,0,0,70,5,,
B001,HL00569,HT00569,SV01,S03,1,70,0,0,70,5,,
B001,HL00570,HT00570,SV01,S03,1,70,0,0,70,5,,
B001,HL00571,HT00571,SV01,S01,1,70,0,0,70,5,,
B001,HL00572,HT00572,SV02,S01,1,180,0,0,180,30,,
B001,HL00573,HT00573,SV02,S01,1,180,0,0,180,30,,
B001,HL00574,HT00574,SV01,S01,1,70,0,0,70,5,,
B001,HL00575,HT00575,SV01,S01,1,70,0,0,70,5,,
B001,HL00576,HT00576,SV01,S01,1,70,0,0,70,5,,
B001,HL00577,HT00577,SV01,S01,1,70,0,0,70,5,,
B001,HL00578,HT00578,SV02,S01,1,180,0,0,180,30,,
B001,HL00579,HT00579,SV02,S01,1,180,0,0,180,30,,
B001,HL00580,HT00580,SV01,S01,1,70,0,0,70,5,,
B001,HL00581,HT00581,SV02,S02,1,180,0,0,180,30,,
B001,HL00582,HT00582,SV01,S02,1,70,0,0,70,5,,
B001,HL00583,HT00583,SV01,S02,1,70,0,0,70,5,,
B001,HL00584,HT00584,SV01,S02,1,70,0,0,70,5,,
B001,HL00585,HT00585,SV01,S02,1,70,0,0,70,5,,
B001,HL00586,HT00586,SV02,S02,1,180,0,0,180,30,,
B001,HL00587,HT00587,SV02,S02,1,180,0,0,180,30,,
B001,HL00588,HT00588,SV01,S02,1,70,0,0,70,5,,
B001,HL00589,HT00589,SV01,S02,1,70,0,0,70,5,,
B001,HL00590,HT00590,SV01,S02,1,70,0,0,70,5,,
B001,HL00591,HT00591,SV01,S03,1,70,0,0,70,5,,
B001,HL00592,HT00592,SV01,S03,1,70,0,0,70,5,,
B001,HL00593,HT00593,SV01,S03,1,70,0,0,70,5,,
B001,HL00594,HT00594,SV02,S03,1,180,0,0,180,30,,
B001,HL00595,HT00595,SV02,S03,1,180,0,0,180,30,,
B001,HL00596,HT00596,SV01,S03,1,70,0,0,70,5,,
B001,HL00597,HT00597,SV01,S03,1,70,0,0,70,5,,
B001,HL00598,HT00598,SV01,S03,1,70,0,0,70,5,,
B001,HL00599,HT00599,SV01,S03,1,70,0,0,70,5,,
B001,HL00600,HT00600,SV02,S03,1,180,0,0,180,30,,
B001,HL00601,HT00601,SV02,S01,1,180,0,0,180,30,,
B001,HL00602,HT00602,SV01,S01,1,70,0,0,70,5,,
B001,HL00603,HT00603,SV01,S01,1,70,0,0,70,5,,
B001,HL00604,HT00604,SV01,S01,1,70,0,0,70,5,,
B001,HL00605,HT00605,SV01,S01,1,70,0,0,70,5,,
B001,HL00606,HT00606,SV02,S01,1,180,0,0,180,30,,
B001,HL00607,HT00607,SV02,S01,1,180,0,0,180,30,,
B001,HL00608,HT00608,SV01,S01,1,70,0,0,70,5,,
B001,HL00609,HT00609,SV01,S01,1,70,0,0,70,5,,
B001,HL00610,HT00610,SV01,S01,1,70,0,0,70,5,,
B001,HL00611,HT00611,SV01,S02,1,70,0,0,70,5,,
B001,HL00612,HT00612,SV01,S02,1,70,0,0,70,5,,
B001,HL00613,HT00613,SV01,S02,1,70,0,0,70,5,,
B001,HL00614,HT00614,SV02,S02,1,180,0,0,180,30,,
B001,HL00615,HT00615,SV02,S02,1,180,0,0,180,30,,
B001,HL00616,HT00616,SV01,S02,1,70,0,0,70,5,,
B001,HL00617,HT00617,SV01,S02,1,70,0,0,70,5,,
B001,HL00618,HT00618,SV01,S02,1,70,0,0,70,5,,
B001,HL00619,HT00619,SV01,S02,1,70,0,0,70,5,,
B001,HL00620,HT00620,SV02,S02,1,180,0,0,180,30,,
B001,HL00621,HT00621,SV01,S03,1,70,0,0,70,5,,
B001,HL00622,HT00622,SV02,S03,1,180,0,0,180,30,,
B001,HL00623,HT00623,SV02,S03,1,180,0,0,180,30,,
B001,HL00624,HT00624,SV01,S03,1,70,0,0,70,5,,
B001,HL00625,HT00625,SV01,S03,1,70,0,0,70,5,,
B001,HL00626,HT00626,SV01,S03,1,70,0,0,70,5,,
B001,HL00627,HT00627,SV01,S03,1,70,0,0,70,5,,
B001,HL00628,HT00628,SV02,S03,1,180,0,0,180,30,,
B001,HL00629,HT00629,SV02,S03,1,180,0,0,180,30,,
B001,HL00630,HT00630,SV01,S03,1,70,0,0,70,5,,
B001,HL00631,HT00631,SV01,S01,1,70,0,0,70,5,,
B001,HL00632,HT00632,SV01,S01,1,70,0,0,70,5,,
B001,HL00633,HT00633,SV01,S01,1,70,0,0,70,5,,
B001,HL00634,HT00634,SV02,S01,1,180,0,0,180,30,,
B001,HL00635,HT00635,SV02,S01,1,180,0,0,180,30,,
B001,HL00636,HT00636,SV01,S01,1,70,0,0,70,5,,
B001,HL00637,HT00637,SV01,S01,1,70,0,0,70,5,,
B001,HL00638,HT00638,SV01,S01,1,70,0,0,70,5,,
B001,HL00639,HT00639,SV01,S01,1,70,0,0,70,5,,
B001,HL00640,HT00640,SV02,S01,1,180,0,0,180,30,,
B001,HL00641,HT00641,SV01,S02,1,70,0,0,70,5,,
B001,HL00642,HT00642,SV02,S02,1,180,0,0,180,30,,
B001,HL00643,HT00643,SV02,S02,1,180,0,0,180,30,,
B001,HL00644,HT00644,SV01,S02,1,70,0,0,70,5,,
B001,HL00645,HT00645,SV01,S02,1,70,0,0,70,5,,
B001,HL00646,HT00646,SV01,S02,1,70,0,0,70,5,,
B001,HL00647,HT00647,SV01,S02,1,70,0,0,70,5,,
B001,HL00648,HT00648,SV02,S02,1,180,0,0,180,30,,
B001,HL00649,HT00649,SV02,S02,1,180,0,0,180,30,,
B001,HL00650,HT00650,SV01,S02,1,70,0,0,70,5,,
B001,HL00651,HT00651,SV02,S03,1,180,0,0,180,30,,
B001,HL00652,HT00652,SV01,S03,1,70,0,0,70,5,,
B001,HL00653,HT00653,SV01,S03,1,70,0,0,70,5,,
B001,HL00654,HT00654,SV01,S03,1,70,0,0,70,5,,
B001,HL00655,HT00655,SV01,S03,1,70,0,0,70,5,,
B001,HL00656,HT00656,SV02,S03,1,180,0,0,180,30,,
B001,HL00657,HT00657,SV02,S03,1,180,0,0,180,30,,
B001,HL00658,HT00658,SV01,S03,1,70,0,0,70,5,,
B001,HL00659,HT00659,SV01,S03,1,70,0,0,70,5,,
B001,HL00660,HT00660,SV01,S03,1,70,0,0,70,5,,
B001,HL00661,HT00661,SV01,S01,1,70,0,0,70,5,,
B001,HL00662,HT00662,SV02,S01,1,180,0,0,180,30,,
B001,HL00663,HT00663,SV02,S01,1,180,0,0,180,30,,
B001,HL00664,HT00664,SV01,S01,1,70,0,0,70,5,,
B001,HL00665,HT00665,SV01,S01,1,70,0,0,70,5,,
B001,HL00666,HT00666,SV01,S01,1,70,0,0,70,5,,
B001,HL00667,HT00667,SV01,S01,1,70,0,0,70,5,,
B001,HL00668,HT00668,SV02,S01,1,180,0,0,180,30,,
B001,HL00669,HT00669,SV02,S01,1,180,0,0,180,30,,
B001,HL00670,HT00670,SV01,S01,1,70,0,0,70,5,,
B001,HL00671,HT00671,SV02,S02,1,180,0,0,180,30,,
B001,HL00672,HT00672,SV01,S02,1,70,0,0,70,5,,
B001,HL00673,HT00673,SV01,S02,1,70,0,0,70,5,,
B001,HL00674,HT00674,SV01,S02,1,70,0,0,70,5,,
B001,HL00675,HT00675,SV01,S02,1,70,0,0,70,5,,
B001,HL00676,HT00676,SV02,S02,1,180,0,0,180,30,,
B001,HL00677,HT00677,SV02,S02,1,180,0,0,180,30,,
B001,HL00678,HT00678,SV01,S02,1,70,0,0,70,5,,
B001,HL00679,HT00679,SV01,S02,1,70,0,0,70,5,,
B001,HL00680,HT00680,SV01,S02,1,70,0,0,70,5,,
B001,HL00681,HT00681,SV01,S03,1,70,0,0,70,5,,
B001,HL00682,HT00682,SV01,S03,1,70,0,0,70,5,,
B001,HL00683,HT00683,SV01,S03,1,70,0,0,70,5,,
B001,HL00684,HT00684,SV02,S03,1,180,0,0,180,30,,
B001,HL00685,HT00685,SV02,S03,1,180,0,0,180,30,,
B001,HL00686,HT00686,SV01,S03,1,70,0,0,70,5,,
B001,HL00687,HT00687,SV01,S03,1,70,0,0,70,5,,
B001,HL00688,HT00688,SV01,S03,1,70,0,0,70,5,,
B001,HL00689,HT00689,SV01,S03,1,70,0,0,70,5,,
B001,HL00690,HT00690,SV02,S03,1,180,0,0,180,30,,
B001,HL00691,HT00691,SV02,S01,1,180,0,0,180,30,,
B001,HL00692,HT00692,SV01,S01,1,70,0,0,70,5,,
B001,HL00693,HT00693,SV01,S01,1,70,0,0,70,5,,
B001,HL00694,HT00694,SV01,S01,1,70,0,0,70,5,,
B001,HL00695,HT00695,SV01,S01,1,70,0,0,70,5,,
B001,HL00696,HT00696,SV02,S01,1,180,0,0,180,30,,
B001,HL00697,HT00697,SV02,S01,1,180,0,0,180,30,,
B001,HL00698,HT00698,SV01,S01,1,70,0,0,70,5,,
B001,HL00699,HT00699,SV01,S01,1,70,0,0,70,5,,
B001,HL00700,HT00700,SV01,S01,1,70,0,0,70,5,,
B001,HL00701,HT00701,SV01,S02,1,70,0,0,70,5,,
B001,HL00702,HT00702,SV01,S02,1,70,0,0,70,5,,
B001,HL00703,HT00703,SV01,S02,1,70,0,0,70,5,,
B001,HL00704,HT00704,SV02,S02,1,180,0,0,180,30,,
B001,HL00705,HT00705,SV02,S02,1,180,0,0,180,30,,
B001,HL00706,HT00706,SV01,S02,1,70,0,0,70,5,,
B001,HL00707,HT00707,SV01,S02,1,70,0,0,70,5,,
B001,HL00708,HT00708,SV01,S02,1,70,0,0,70,5,,
B001,HL00709,HT00709,SV01,S02,1,70,0,0,70,5,,
B001,HL00710,HT00710,SV02,S02,1,180,0,0,180,30,,
B001,HL00711,HT00711,SV01,S03,1,70,0,0,70,5,,
B001,HL00712,HT00712,SV02,S03,1,180,0,0,180,30,,
B001,HL00713,HT00713,SV02,S03,1,180,0,0,180,30,,
B001,HL00714,HT00714,SV01,S03,1,70,0,0,70,5,,
B001,HL00715,HT00715,SV01,S03,1,70,0,0,70,5,,
B001,HL00716,HT00716,SV01,S03,1,70,0,0,70,5,,
B001,HL00717,HT00717,SV01,S03,1,70,0,0,70,5,,
B001,HL00718,HT00718,SV02,S03,1,180,0,0,180,30,,
B001,HL00719,HT00719,SV02,S03,1,180,0,0,180,30,,
B001,HL00720,HT00720,SV01,S03,1,70,0,0,70,5,,
B001,HL00721,HT00721,SV01,S01,1,70,0,0,70,5,,
B001,HL00722,HT00722,SV01,S01,1,70,0,0,70,5,,
B001,HL00723,HT00723,SV01,S01,1,70,0,0,70,5,,
B001,HL00724,HT00724,SV02,S01,1,180,0,0,180,30,,
B001,HL00725,HT00725,SV02,S01,1,180,0,0,180,30,,
B001,HL00726,HT00726,SV01,S01,1,70,0,0,70,5,,
B001,HL00727,HT00727,SV01,S01,1,70,0,0,70,5,,
B001,HL00728,HT00728,SV01,S01,1,70,0,0,70,5,,
B001,HL00729,HT00729,SV01,S01,1,70,0,0,70,5,,
B001,HL00730,HT00730,SV02,S01,1,180,0,0,180,30,,
B001,HL00731,HT00731,SV01,S02,1,70,0,0,70,5,,
B001,HL00732,HT00732,SV02,S02,1,180,0,0,180,30,,
B001,HL00733,HT00733,SV02,S02,1,180,0,0,180,30,,
B001,HL00734,HT00734,SV01,S02,1,70,0,0,70,5,,
B001,HL00735,HT00735,SV01,S02,1,70,0,0,70,5,,
B001,HL00736,HT00736,SV01,S02,1,70,0,0,70,5,,
B001,HL00737,HT00737,SV01,S02,1,70,0,0,70,5,,
B001,HL00738,HT00738,SV02,S02,1,180,0,0,180,30,,
B001,HL00739,HT00739,SV02,S02,1,180,0,0,180,30,,
B001,HL00740,HT00740,SV01,S02,1,70,0,0,70,5,,
B001,HL00741,HT00741,SV02,S03,1,180,0,0,180,30,,
B001,HL00742,HT00742,SV01,S03,1,70,0,0,70,5,,
B001,HL00743,HT00743,SV01,S03,1,70,0,0,70,5,,
B001,HL00744,HT00744,SV01,S03,1,70,0,0,70,5,,
B001,HL00745,HT00745,SV01,S03,1,70,0,0,70,5,,
B001,HL00746,HT00746,SV02,S03,1,180,0,0,180,30,,
B001,HL00747,HT00747,SV02,S03,1,180,0,0,180,30,,
B001,HL00748,HT00748,SV01,S03,1,70,0,0,70,5,,
B001,HL00749,HT00749,SV01,S03,1,70,0,0,70,5,,
B001,HL00750,HT00750,SV01,S03,1,70,0,0,70,5,,
B001,HL00751,HT00751,SV01,S01,1,70,0,0,70,5,,
B001,HL00752,HT00752,SV02,S01,1,180,0,0,180,30,,
B001,HL00753,HT00753,SV02,S01,1,180,0,0,180,30,,
B001,HL00754,HT00754,SV01,S01,1,70,0,0,70,5,,
B001,HL00755,HT00755,SV01,S01,1,70,0,0,70,5,,
B001,HL00756,HT00756,SV01,S01,1,70,0,0,70,5,,
B001,HL00757,HT00757,SV01,S01,1,70,0,0,70,5,,
B001,HL00758,HT00758,SV02,S01,1,180,0,0,180,30,,
B001,HL00759,HT00759,SV02,S01,1,180,0,0,180,30,,
B001,HL00760,HT00760,SV01,S01,1,70,0,0,70,5,,
B001,HL00761,HT00761,SV02,S02,1,180,0,0,180,30,,
B001,HL00762,HT00762,SV01,S02,1,70,0,0,70,5,,
B001,HL00763,HT00763,SV01,S02,1,70,0,0,70,5,,
B001,HL00764,HT00764,SV01,S02,1,70,0,0,70,5,,
B001,HL00765,HT00765,SV01,S02,1,70,0,0,70,5,,
B001,HL00766,HT00766,SV02,S02,1,180,0,0,180,30,,
B001,HL00767,HT00767,SV02,S02,1,180,0,0,180,30,,
B001,HL00768,HT00768,SV01,S02,1,70,0,0,70,5,,
B001,HL00769,HT00769,SV01,S02,1,70,0,0,70,5,,
B001,HL00770,HT00770,SV01,S02,1,70,0,0,70,5,,
B001,HL00771,HT00771,SV01,S03,1,70,0,0,70,5,,
B001,HL00772,HT00772,SV01,S03,1,70,0,0,70,5,,
B001,HL00773,HT00773,SV01,S03,1,70,0,0,70,5,,
B001,HL00774,HT00774,SV02,S03,1,180,0,0,180,30,,
B001,HL00775,HT00775,SV02,S03,1,180,0,0,180,30,,
B001,HL00776,HT00776,SV01,S03,1,70,0,0,70,5,,
B001,HL00777,HT00777,SV01,S03,1,70,0,0,70,5,,
B001,HL00778,HT00778,SV01,S03,1,70,0,0,70,5,,
B001,HL00779,HT00779,SV01,S03,1,70,0,0,70,5,,
B001,HL00780,HT00780,SV02,S03,1,180,0,0,180,30,,
B001,HL00781,HT00781,SV02,S01,1,180,0,0,180,30,,
B001,HL00782,HT00782,SV01,S01,1,70,0,0,70,5,,
B001,HL00783,HT00783,SV01,S01,1,70,0,0,70,5,,
B001,HL00784,HT00784,SV01,S01,1,70,0,0,70,5,,
B001,HL00785,HT00785,SV01,S01,1,70,0,0,70,5,,
B001,HL00786,HT00786,SV02,S01,1,180,0,0,180,30,,
B001,HL00787,HT00787,SV02,S01,1,180,0,0,180,30,,
B001,HL00788,HT00788,SV01,S01,1,70,0,0,70,5,,
B001,HL00789,HT00789,SV01,S01,1,70,0,0,70,5,,
