business_id,transaction_id,booking_id,customer_id,posted_at,status,transaction_type
B001,HT00274,HB00274,C0117,2025-08-05T14:00:00+10:00,Posted,Sale
B001,HT00275,HB00275,C0001,2025-08-06T11:00:00+10:00,Posted,Sale
B001,HT00276,HB00276,C0119,2025-08-06T13:00:00+10:00,Posted,Sale
B001,HT00277,HB00277,C0001,2025-08-07T10:00:00+10:00,Posted,Sale
B001,HT00278,HB00278,C0121,2025-08-07T13:00:00+10:00,Posted,Sale
B001,HT00279,HB00279,C0001,2025-08-08T10:00:00+10:00,Posted,Sale
B001,HT00280,HB00280,C0123,2025-08-08T14:00:00+10:00,Posted,Sale
B001,HT00281,HB00281,C0001,2025-08-04T10:00:00+10:00,Posted,Sale
B001,HT00282,HB00282,C0125,2025-08-04T14:00:00+10:00,Posted,Sale
B001,HT00283,HB00283,C0001,2025-08-05T11:00:00+10:00,Posted,Sale
B001,HT00284,HB00284,C0127,2025-08-05T13:00:00+10:00,Posted,Sale
B001,HT00285,HB00285,C0001,2025-08-06T10:00:00+10:00,Posted,Sale
B001,HT00286,HB00286,C0129,2025-08-06T13:00:00+10:00,Posted,Sale
B001,HT00287,HB00287,C0001,2025-08-07T10:00:00+10:00,Posted,Sale
B001,HT00288,HB00288,C0131,2025-08-07T14:00:00+10:00,Posted,Sale
B001,HT00289,HB00289,C0001,2025-08-08T11:00:00+10:00,Posted,Sale
B001,HT00290,HB00290,C0133,2025-08-08T13:00:00+10:00,Posted,Sale
B001,HT00291,HB00291,C0001,2025-08-04T11:00:00+10:00,Posted,Sale
B001,HT00292,HB00292,C0135,2025-08-04T13:00:00+10:00,Posted,Sale
B001,HT00293,HB00293,C0001,2025-08-05T10:00:00+10:00,Posted,Sale
B001,HT00294,HB00294,C0137,2025-08-05T13:00:00+10:00,Posted,Sale
B001,HT00295,HB00295,C0001,2025-08-06T10:00:00+10:00,Posted,Sale
B001,HT00296,HB00296,C0139,2025-08-06T14:00:00+10:00,Posted,Sale
B001,HT00297,HB00297,C0001,2025-08-07T11:00:00+10:00,Posted,Sale
B001,HT00298,HB00298,C0141,2025-08-07T13:00:00+10:00,Posted,Sale
B001,HT00299,HB00299,C0001,2025-08-08T10:00:00+10:00,Posted,Sale
B001,HT00300,HB00300,C0143,2025-08-08T13:00:00+10:00,Posted,Sale
B001,HT00301,HB00301,C0001,2025-08-11T10:00:00+10:00,Posted,Sale
B001,HT00302,HB00302,C0145,2025-08-11T14:00:00+10:00,Posted,Sale
B001,HT00303,HB00303,C0001,2025-08-12T11:00:00+10:00,Posted,Sale
B001,HT00304,HB00304,C0147,2025-08-12T13:00:00+10:00,Posted,Sale
B001,HT00305,HB00305,C0001,2025-08-13T10:00:00+10:00,Posted,Sale
B001,HT00306,HB00306,C0149,2025-08-13T13:00:00+10:00,Posted,Sale
B001,HT00307,HB00307,C0001,2025-08-14T10:00:00+10:00,Posted,Sale
B001,HT00308,HB00308,C0151,2025-08-14T14:00:00+10:00,Posted,Sale
B001,HT00309,HB00309,C0001,2025-08-15T11:00:00+10:00,Posted,Sale
B001,HT00310,HB00310,C0153,2025-08-15T13:00:00+10:00,Posted,Sale
B001,HT00311,HB00311,C0001,2025-08-11T11:00:00+10:00,Posted,Sale
B001,HT00312,HB00312,C0155,2025-08-11T13:00:00+10:00,Posted,Sale
B001,HT00313,HB00313,C0001,2025-08-12T10:00:00+10:00,Posted,Sale
B001,HT00314,HB00314,C0157,2025-08-12T13:00:00+10:00,Posted,Sale
B001,HT00315,HB00315,C0001,2025-08-13T10:00:00+10:00,Posted,Sale
B001,HT00316,HB00316,C0159,2025-08-13T14:00:00+10:00,Posted,Sale
B001,HT00317,HB00317,C0001,2025-08-14T11:00:00+10:00,Posted,Sale
B001,HT00318,HB00318,C0161,2025-08-14T13:00:00+10:00,Posted,Sale
B001,HT00319,HB00319,C0001,2025-08-15T10:00:00+10:00,Posted,Sale
B001,HT00320,HB00320,C0003,2025-08-15T13:00:00+10:00,Posted,Sale
B001,HT00321,HB00321,C0001,2025-08-11T10:00:00+10:00,Posted,Sale
B001,HT00322,HB00322,C0005,2025-08-11T13:00:00+10:00,Posted,Sale
B001,HT00323,HB00323,C0001,2025-08-12T10:00:00+10:00,Posted,Sale
B001,HT00324,HB00324,C0007,2025-08-12T14:00:00+10:00,Posted,Sale
B001,HT00325,HB00325,C0001,2025-08-13T11:00:00+10:00,Posted,Sale
B001,HT00326,HB00326,C0009,2025-08-13T13:00:00+10:00,Posted,Sale
B001,HT00327,HB00327,C0001,2025-08-14T10:00:00+10:00,Posted,Sale
B001,HT00328,HB00328,C0011,2025-08-14T13:00:00+10:00,Posted,Sale
B001,HT00329,HB00329,C0001,2025-08-15T10:00:00+10:00,Posted,Sale
B001,HT00330,HB00330,C0013,2025-08-15T14:00:00+10:00,Posted,Sale
B001,HT00331,HB00331,C0001,2025-08-18T11:00:00+10:00,Posted,Sale
B001,HT00332,HB00332,C0015,2025-08-18T13:00:00+10:00,Posted,Sale
B001,HT00333,HB00333,C0001,2025-08-19T10:00:00+10:00,Posted,Sale
B001,HT00334,HB00334,C0017,2025-08-19T13:00:00+10:00,Posted,Sale
B001,HT00335,HB00335,C0001,2025-08-20T10:00:00+10:00,Posted,Sale
B001,HT00336,HB00336,C0019,2025-08-20T14:00:00+10:00,Posted,Sale
B001,HT00337,HB00337,C0001,2025-08-21T11:00:00+10:00,Posted,Sale
B001,HT00338,HB00338,C0021,2025-08-21T13:00:00+10:00,Posted,Sale
B001,HT00339,HB00339,C0001,2025-08-22T10:00:00+10:00,Posted,Sale
B001,HT00340,HB00340,C0023,2025-08-22T13:00:00+10:00,Posted,Sale
B001,HT00341,HB00341,C0001,2025-08-18T10:00:00+10:00,Posted,Sale
B001,HT00342,HB00342,C0025,2025-08-18T13:00:00+10:00,Posted,Sale
B001,HT00343,HB00343,C0001,2025-08-19T10:00:00+10:00,Posted,Sale
B001,HT00344,HB00344,C0027,2025-08-19T14:00:00+10:00,Posted,Sale
B001,HT00345,HB00345,C0001,2025-08-20T11:00:00+10:00,Posted,Sale
B001,HT00346,HB00346,C0029,2025-08-20T13:00:00+10:00,Posted,Sale
B001,HT00347,HB00347,C0001,2025-08-21T10:00:00+10:00,Posted,Sale
B001,HT00348,HB00348,C0031,2025-08-21T13:00:00+10:00,Posted,Sale
B001,HT00349,HB00349,C0001,2025-08-22T10:00:00+10:00,Posted,Sale
B001,HT00350,HB00350,C0033,2025-08-22T14:00:00+10:00,Posted,Sale
B001,HT00351,HB00351,C0001,2025-08-18T10:00:00+10:00,Posted,Sale
B001,HT00352,HB00352,C0035,2025-08-18T14:00:00+10:00,Posted,Sale
B001,HT00353,HB00353,C0001,2025-08-19T11:00:00+10:00,Posted,Sale
B001,HT00354,HB00354,C0037,2025-08-19T13:00:00+10:00,Posted,Sale
B001,HT00355,HB00355,C0001,2025-08-20T10:00:00+10:00,Posted,Sale
B001,HT00356,HB00356,C0039,2025-08-20T13:00:00+10:00,Posted,Sale
B001,HT00357,HB00357,C0001,2025-08-21T10:00:00+10:00,Posted,Sale
B001,HT00358,HB00358,C0041,2025-08-21T14:00:00+10:00,Posted,Sale
B001,HT00359,HB00359,C0001,2025-08-22T11:00:00+10:00,Posted,Sale
B001,HT00360,HB00360,C0043,2025-08-22T13:00:00+10:00,Posted,Sale
B001,HT00361,HB00361,C0001,2025-08-25T10:00:00+10:00,Posted,Sale
B001,HT00362,HB00362,C0045,2025-08-25T13:00:00+10:00,Posted,Sale
B001,HT00363,HB00363,C0001,2025-08-26T10:00:00+10:00,Posted,Sale
B001,HT00364,HB00364,C0047,2025-08-26T14:00:00+10:00,Posted,Sale
B001,HT00365,HB00365,C0001,2025-08-27T11:00:00+10:00,Posted,Sale
B001,HT00366,HB00366,C0049,2025-08-27T13:00:00+10:00,Posted,Sale
B001,HT00367,HB00367,C0001,2025-08-28T10:00:00+10:00,Posted,Sale
B001,HT00368,HB00368,C0051,2025-08-28T13:00:00+10:00,Posted,Sale
B001,HT00369,HB00369,C0001,2025-08-29T10:00:00+10:00,Posted,Sale
B001,HT00370,HB00370,C0053,2025-08-29T14:00:00+10:00,Posted,Sale
B001,HT00371,HB00371,C0001,2025-08-25T10:00:00+10:00,Posted,Sale
B001,HT00372,HB00372,C0055,2025-08-25T14:00:00+10:00,Posted,Sale
B001,HT00373,HB00373,C0001,2025-08-26T11:00:00+10:00,Posted,Sale
B001,HT00374,HB00374,C0057,2025-08-26T13:00:00+10:00,Posted,Sale
B001,HT00375,HB00375,C0001,2025-08-27T10:00:00+10:00,Posted,Sale
B001,HT00376,HB00376,C0059,2025-08-27T13:00:00+10:00,Posted,Sale
B001,HT00377,HB00377,C0001,2025-08-28T10:00:00+10:00,Posted,Sale
B001,HT00378,HB00378,C0061,2025-08-28T14:00:00+10:00,Posted,Sale
B001,HT00379,HB00379,C0001,2025-08-29T11:00:00+10:00,Posted,Sale
B001,HT00380,HB00380,C0063,2025-08-29T13:00:00+10:00,Posted,Sale
B001,HT00381,HB00381,C0001,2025-08-25T11:00:00+10:00,Posted,Sale
B001,HT00382,HB00382,C0065,2025-08-25T13:00:00+10:00,Posted,Sale
B001,HT00383,HB00383,C0001,2025-08-26T10:00:00+10:00,Posted,Sale
B001,HT00384,HB00384,C0067,2025-08-26T13:00:00+10:00,Posted,Sale
B001,HT00385,HB00385,C0001,2025-08-27T10:00:00+10:00,Posted,Sale
B001,HT00386,HB00386,C0069,2025-08-27T14:00:00+10:00,Posted,Sale
B001,HT00387,HB00387,C0001,2025-08-28T11:00:00+10:00,Posted,Sale
B001,HT00388,HB00388,C0071,2025-08-28T13:00:00+10:00,Posted,Sale
B001,HT00389,HB00389,C0001,2025-08-29T10:00:00+10:00,Posted,Sale
B001,HT00390,HB00390,C0073,2025-08-29T13:00:00+10:00,Posted,Sale
B001,HT00391,HB00391,C0001,2025-09-01T10:00:00+10:00,Posted,Sale
B001,HT00392,HB00392,C0075,2025-09-01T14:00:00+10:00,Posted,Sale
B001,HT00393,HB00393,C0001,2025-09-02T11:00:00+10:00,Posted,Sale
B001,HT00394,HB00394,C0077,2025-09-02T13:00:00+10:00,Posted,Sale
B001,HT00395,HB00395,C0001,2025-09-03T10:00:00+10:00,Posted,Sale
B001,HT00396,HB00396,C0079,2025-09-03T13:00:00+10:00,Posted,Sale
B001,HT00397,HB00397,C0001,2025-09-04T10:00:00+10:00,Posted,Sale
B001,HT00398,HB00398,C0081,2025-09-04T14:00:00+10:00,Posted,Sale
B001,HT00399,HB00399,C0001,2025-09-05T11:00:00+10:00,Posted,Sale
B001,HT00400,HB00400,C0083,2025-09-05T13:00:00+10:00,Posted,Sale
B001,HT00401,HB00401,C0001,2025-09-01T11:00:00+10:00,Posted,Sale
B001,HT00402,HB00402,C0085,2025-09-01T13:00:00+10:00,Posted,Sale
B001,HT00403,HB00403,C0001,2025-09-02T10:00:00+10:00,Posted,Sale
B001,HT00404,HB00404,C0087,2025-09-02T13:00:00+10:00,Posted,Sale
B001,HT00405,HB00405,C0001,2025-09-03T10:00:00+10:00,Posted,Sale
B001,HT00406,HB00406,C0089,2025-09-03T14:00:00+10:00,Posted,Sale
B001,HT00407,HB00407,C0001,2025-09-04T11:00:00+10:00,Posted,Sale
B001,HT00408,HB00408,C0091,2025-09-04T13:00:00+10:00,Posted,Sale
B001,HT00409,HB00409,C0001,2025-09-05T10:00:00+10:00,Posted,Sale
B001,HT00410,HB00410,C0093,2025-09-05T13:00:00+10:00,Posted,Sale
B001,HT00411,HB00411,C0001,2025-09-01T10:00:00+10:00,Posted,Sale
B001,HT00412,HB00412,C0095,2025-09-01T13:00:00+10:00,Posted,Sale
B001,HT00413,HB00413,C0001,2025-09-02T10:00:00+10:00,Posted,Sale
B001,HT00414,HB00414,C0097,2025-09-02T14:00:00+10:00,Posted,Sale
B001,HT00415,HB00415,C0001,2025-09-03T11:00:00+10:00,Posted,Sale
B001,HT00416,HB00416,C0099,2025-09-03T13:00:00+10:00,Posted,Sale
B001,HT00417,HB00417,C0001,2025-09-04T10:00:00+10:00,Posted,Sale
B001,HT00418,HB00418,C0101,2025-09-04T13:00:00+10:00,Posted,Sale
B001,HT00419,HB00419,C0001,2025-09-05T10:00:00+10:00,Posted,Sale
B001,HT00420,HB00420,C0103,2025-09-05T14:00:00+10:00,Posted,Sale
B001,HT00421,HB00421,C0001,2025-09-08T11:00:00+10:00,Posted,Sale
B001,HT00422,HB00422,C0105,2025-09-08T13:00:00+10:00,Posted,Sale
B001,HT00423,HB00423,C0001,2025-09-09T10:00:00+10:00,Posted,Sale
B001,HT00424,HB00424,C0107,2025-09-09T13:00:00+10:00,Posted,Sale
B001,HT00425,HB00425,C0001,2025-09-10T10:00:00+10:00,Posted,Sale
B001,HT00426,HB00426,C0109,2025-09-10T14:00:00+10:00,Posted,Sale
B001,HT00427,HB00427,C0001,2025-09-11T11:00:00+10:00,Posted,Sale
B001,HT00428,HB00428,C0111,2025-09-11T13:00:00+10:00,Posted,Sale
B001,HT00429,HB00429,C0001,2025-09-12T10:00:00+10:00,Posted,Sale
B001,HT00430,HB00430,C0113,2025-09-12T13:00:00+10:00,Posted,Sale
B001,HT00431,HB00431,C0001,2025-09-08T10:00:00+10:00,Posted,Sale
B001,HT00432,HB00432,C0115,2025-09-08T13:00:00+10:00,Posted,Sale
B001,HT00433,HB00433,C0001,2025-09-09T10:00:00+10:00,Posted,Sale
B001,HT00434,HB00434,C0117,2025-09-09T14:00:00+10:00,Posted,Sale
B001,HT00435,HB00435,C0001,2025-09-10T11:00:00+10:00,Posted,Sale
B001,HT00436,HB00436,C0119,2025-09-10T13:00:00+10:00,Posted,Sale
B001,HT00437,HB00437,C0001,2025-09-11T10:00:00+10:00,Posted,Sale
B001,HT00438,HB00438,C0121,2025-09-11T13:00:00+10:00,Posted,Sale
B001,HT00439,HB00439,C0001,2025-09-12T10:00:00+10:00,Posted,Sale
B001,HT00440,HB00440,C0123,2025-09-12T14:00:00+10:00,Posted,Sale
B001,HT00441,HB00441,C0001,2025-09-08T10:00:00+10:00,Posted,Sale
B001,HT00442,HB00442,C0125,2025-09-08T14:00:00+10:00,Posted,Sale
B001,HT00443,HB00443,C0001,2025-09-09T11:00:00+10:00,Posted,Sale
B001,HT00444,HB00444,C0127,2025-09-09T13:00:00+10:00,Posted,Sale
B001,HT00445,HB00445,C0001,2025-09-10T10:00:00+10:00,Posted,Sale
B001,HT00446,HB00446,C0129,2025-09-10T13:00:00+10:00,Posted,Sale
B001,HT00447,HB00447,C0001,2025-09-11T10:00:00+10:00,Posted,Sale
B001,HT00448,HB00448,C0131,2025-09-11T14:00:00+10:00,Posted,Sale
B001,HT00449,HB00449,C0001,2025-09-12T11:00:00+10:00,Posted,Sale
B001,HT00450,HB00450,C0133,2025-09-12T13:00:00+10:00,Posted,Sale
B001,HT00451,HB00451,C0001,2025-09-15T10:00:00+10:00,Posted,Sale
B001,HT00452,HB00452,C0135,2025-09-15T13:00:00+10:00,Posted,Sale
B001,HT00453,HB00453,C0001,2025-09-16T10:00:00+10:00,Posted,Sale
B001,HT00454,HB00454,C0137,2025-09-16T14:00:00+10:00,Posted,Sale
B001,HT00455,HB00455,C0001,2025-09-17T11:00:00+10:00,Posted,Sale
B001,HT00456,HB00456,C0139,2025-09-17T13:00:00+10:00,Posted,Sale
B001,HT00457,HB00457,C0001,2025-09-18T10:00:00+10:00,Posted,Sale
B001,HT00458,HB00458,C0141,2025-09-18T13:00:00+10:00,Posted,Sale
B001,HT00459,HB00459,C0001,2025-09-19T10:00:00+10:00,Posted,Sale
B001,HT00460,HB00460,C0143,2025-09-19T14:00:00+10:00,Posted,Sale
B001,HT00461,HB00461,C0001,2025-09-15T10:00:00+10:00,Posted,Sale
B001,HT00462,HB00462,C0145,2025-09-15T14:00:00+10:00,Posted,Sale
B001,HT00463,HB00463,C0001,2025-09-16T11:00:00+10:00,Posted,Sale
B001,HT00464,HB00464,C0147,2025-09-16T13:00:00+10:00,Posted,Sale
B001,HT00465,HB00465,C0001,2025-09-17T10:00:00+10:00,Posted,Sale
B001,HT00466,HB00466,C0149,2025-09-17T13:00:00+10:00,Posted,Sale
B001,HT00467,HB00467,C0001,2025-09-18T10:00:00+10:00,Posted,Sale
B001,HT00468,HB00468,C0151,2025-09-18T14:00:00+10:00,Posted,Sale
B001,HT00469,HB00469,C0001,2025-09-19T11:00:00+10:00,Posted,Sale
B001,HT00470,HB00470,C0153,2025-09-19T13:00:00+10:00,Posted,Sale
B001,HT00471,HB00471,C0001,2025-09-15T11:00:00+10:00,Posted,Sale
B001,HT00472,HB00472,C0155,2025-09-15T13:00:00+10:00,Posted,Sale
B001,HT00473,HB00473,C0001,2025-09-16T10:00:00+10:00,Posted,Sale
B001,HT00474,HB00474,C0157,2025-09-16T13:00:00+10:00,Posted,Sale
B001,HT00475,HB00475,C0001,2025-09-17T10:00:00+10:00,Posted,Sale
B001,HT00476,HB00476,C0159,2025-09-17T14:00:00+10:00,Posted,Sale
B001,HT00477,HB00477,C0001,2025-09-18T11:00:00+10:00,Posted,Sale
B001,HT00478,HB00478,C0161,2025-09-18T13:00:00+10:00,Posted,Sale
B001,HT00479,HB00479,C0001,2025-09-19T10:00:00+10:00,Posted,Sale
B001,HT00480,HB00480,C0003,2025-09-19T13:00:00+10:00,Posted,Sale
B001,HT00481,HB00481,C0001,2025-09-22T10:00:00+10:00,Posted,Sale
B001,HT00482,HB00482,C0005,2025-09-22T14:00:00+10:00,Posted,Sale
B001,HT00483,HB00483,C0001,2025-09-23T11:00:00+10:00,Posted,Sale
B001,HT00484,HB00484,C0007,2025-09-23T13:00:00+10:00,Posted,Sale
B001,HT00485,HB00485,C0001,2025-09-24T10:00:00+10:00,Posted,Sale
B001,HT00486,HB00486,C0009,2025-09-24T13:00:00+10:00,Posted,Sale
B001,HT00487,HB00487,C0001,2025-09-25T10:00:00+10:00,Posted,Sale
B001,HT00488,HB00488,C0011,2025-09-25T14:00:00+10:00,Posted,Sale
B001,HT00489,HB00489,C0001,2025-09-26T11:00:00+10:00,Posted,Sale
B001,HT00490,HB00490,C0013,2025-09-26T13:00:00+10:00,Posted,Sale
B001,HT00491,HB00491,C0001,2025-09-22T11:00:00+10:00,Posted,Sale
B001,HT00492,HB00492,C0015,2025-09-22T13:00:00+10:00,Posted,Sale
B001,HT00493,HB00493,C0001,2025-09-23T10:00:00+10:00,Posted,Sale
B001,HT00494,HB00494,C0017,2025-09-23T13:00:00+10:00,Posted,Sale
B001,HT00495,HB00495,C0001,2025-09-24T10:00:00+10:00,Posted,Sale
B001,HT00496,HB00496,C0019,2025-09-24T14:00:00+10:00,Posted,Sale
B001,HT00497,HB00497,C0001,2025-09-25T11:00:00+10:00,Posted,Sale
B001,HT00498,HB00498,C0021,2025-09-25T13:00:00+10:00,Posted,Sale
B001,HT00499,HB00499,C0001,2025-09-26T10:00:00+10:00,Posted,Sale
B001,HT00500,HB00500,C0023,2025-09-26T13:00:00+10:00,Posted,Sale
B001,HT00501,HB00501,C0001,2025-09-22T10:00:00+10:00,Posted,Sale
B001,HT00502,HB00502,C0025,2025-09-22T13:00:00+10:00,Posted,Sale
B001,HT00503,HB00503,C0001,2025-09-23T10:00:00+10:00,Posted,Sale
B001,HT00504,HB00504,C0027,2025-09-23T14:00:00+10:00,Posted,Sale
B001,HT00505,HB00505,C0001,2025-09-24T11:00:00+10:00,Posted,Sale
B001,HT00506,HB00506,C0029,2025-09-24T13:00:00+10:00,Posted,Sale
B001,HT00507,HB00507,C0001,2025-09-25T10:00:00+10:00,Posted,Sale
B001,HT00508,HB00508,C0031,2025-09-25T13:00:00+10:00,Posted,Sale
B001,HT00509,HB00509,C0001,2025-09-26T10:00:00+10:00,Posted,Sale
B001,HT00510,HB00510,C0033,2025-09-26T14:00:00+10:00,Posted,Sale
B001,HT00511,HB00511,C0001,2025-09-29T11:00:00+10:00,Posted,Sale
B001,HT00512,HB00512,C0035,2025-09-29T13:00:00+10:00,Posted,Sale
B001,HT00513,HB00513,C0001,2025-09-30T10:00:00+10:00,Posted,Sale
B001,HT00514,HB00514,C0037,2025-09-30T13:00:00+10:00,Posted,Sale
B001,HT00515,HB00515,C0001,2025-10-01T10:00:00+10:00,Posted,Sale
B001,HT00516,HB00516,C0039,2025-10-01T14:00:00+10:00,Posted,Sale
B001,HT00517,HB00517,C0001,2025-10-02T11:00:00+10:00,Posted,Sale
B001,HT00518,HB00518,C0041,2025-10-02T13:00:00+10:00,Posted,Sale
B001,HT00519,HB00519,C0001,2025-10-03T10:00:00+10:00,Posted,Sale
B001,HT00520,HB00520,C0043,2025-10-03T13:00:00+10:00,Posted,Sale
B001,HT00521,HB00521,C0001,2025-09-29T10:00:00+10:00,Posted,Sale
B001,HT00522,HB00522,C0045,2025-09-29T13:00:00+10:00,Posted,Sale
B001,HT00523,HB00523,C0001,2025-09-30T10:00:00+10:00,Posted,Sale
B001,HT00524,HB00524,C0047,2025-09-30T14:00:00+10:00,Posted,Sale
B001,HT00525,HB00525,C0001,2025-10-01T11:00:00+10:00,Posted,Sale
B001,HT00526,HB00526,C0049,2025-10-01T13:00:00+10:00,Posted,Sale
B001,HT00527,HB00527,C0001,2025-10-02T10:00:00+10:00,Posted,Sale
B001,HT00528,HB00528,C0051,2025-10-02T13:00:00+10:00,Posted,Sale
B001,HT00529,HB00529,C0001,2025-10-03T10:00:00+10:00,Posted,Sale
B001,HT00530,HB00530,C0053,2025-10-03T14:00:00+10:00,Posted,Sale
B001,HT00531,HB00531,C0001,2025-09-29T10:00:00+10:00,Posted,Sale
B001,HT00532,HB00532,C0055,2025-09-29T14:00:00+10:00,Posted,Sale
B001,HT00533,HB00533,C0001,2025-09-30T11:00:00+10:00,Posted,Sale
B001,HT00534,HB00534,C0057,2025-09-30T13:00:00+10:00,Posted,Sale
B001,HT00535,HB00535,C0001,2025-10-01T10:00:00+10:00,Posted,Sale
B001,HT00536,HB00536,C0059,2025-10-01T13:00:00+10:00,Posted,Sale
B001,HT00537,HB00537,C0001,2025-10-02T10:00:00+10:00,Posted,Sale
B001,HT00538,HB00538,C0061,2025-10-02T14:00:00+10:00,Posted,Sale
B001,HT00539,HB00539,C0001,2025-10-03T11:00:00+10:00,Posted,Sale
B001,HT00540,HB00540,C0063,2025-10-03T13:00:00+10:00,Posted,Sale
B001,HT00541,HB00541,C0001,2025-10-06T10:00:00+11:00,Posted,Sale
B001,HT00542,HB00542,C0065,2025-10-06T13:00:00+11:00,Posted,Sale
B001,HT00543,HB00543,C0001,2025-10-07T10:00:00+11:00,Posted,Sale
B001,HT00544,HB00544,C0067,2025-10-07T14:00:00+11:00,Posted,Sale
B001,HT00545,HB00545,C0001,2025-10-08T11:00:00+11:00,Posted,Sale
B001,HT00546,HB00546,C0069,2025-10-08T13:00:00+11:00,Posted,Sale
B001,HT00547,HB00547,C0001,2025-10-09T10:00:00+11:00,Posted,Sale
B001,HT00548,HB00548,C0071,2025-10-09T13:00:00+11:00,Posted,Sale
B001,HT00549,HB00549,C0001,2025-10-10T10:00:00+11:00,Posted,Sale
B001,HT00550,HB00550,C0073,2025-10-10T14:00:00+11:00,Posted,Sale
B001,HT00551,HB00551,C0001,2025-10-06T10:00:00+11:00,Posted,Sale
B001,HT00552,HB00552,C0075,2025-10-06T14:00:00+11:00,Posted,Sale
B001,HT00553,HB00553,C0001,2025-10-07T11:00:00+11:00,Posted,Sale
B001,HT00554,HB00554,C0077,2025-10-07T13:00:00+11:00,Posted,Sale
B001,HT00555,HB00555,C0001,2025-10-08T10:00:00+11:00,Posted,Sale
B001,HT00556,HB00556,C0079,2025-10-08T13:00:00+11:00,Posted,Sale
B001,HT00557,HB00557,C0001,2025-10-09T10:00:00+11:00,Posted,Sale
B001,HT00558,HB00558,C0081,2025-10-09T14:00:00+11:00,Posted,Sale
B001,HT00559,HB00559,C0001,2025-10-10T11:00:00+11:00,Posted,Sale
B001,HT00560,HB00560,C0083,2025-10-10T13:00:00+11:00,Posted,Sale
B001,HT00561,HB00561,C0001,2025-10-06T11:00:00+11:00,Posted,Sale
B001,HT00562,HB00562,C0085,2025-10-06T13:00:00+11:00,Posted,Sale
B001,HT00563,HB00563,C0001,2025-10-07T10:00:00+11:00,Posted,Sale
B001,HT00564,HB00564,C0087,2025-10-07T13:00:00+11:00,Posted,Sale
B001,HT00565,HB00565,C0001,2025-10-08T10:00:00+11:00,Posted,Sale
B001,HT00566,HB00566,C0089,2025-10-08T14:00:00+11:00,Posted,Sale
B001,HT00567,HB00567,C0001,2025-10-09T11:00:00+11:00,Posted,Sale
B001,HT00568,HB00568,C0091,2025-10-09T13:00:00+11:00,Posted,Sale
B001,HT00569,HB00569,C0001,2025-10-10T10:00:00+11:00,Posted,Sale
B001,HT00570,HB00570,C0093,2025-10-10T13:00:00+11:00,Posted,Sale
B001,HT00571,HB00571,C0001,2025-10-13T10:00:00+11:00,Posted,Sale
B001,HT00572,HB00572,C0095,2025-10-13T14:00:00+11:00,Posted,Sale
B001,HT00573,HB00573,C0001,2025-10-14T11:00:00+11:00,Posted,Sale
B001,HT00574,HB00574,C0097,2025-10-14T13:00:00+11:00,Posted,Sale
B001,HT00575,HB00575,C0001,2025-10-15T10:00:00+11:00,Posted,Sale
B001,HT00576,HB00576,C0099,2025-10-15T13:00:00+11:00,Posted,Sale
B001,HT00577,HB00577,C0001,2025-10-16T10:00:00+11:00,Posted,Sale
B001,HT00578,HB00578,C0101,2025-10-16T14:00:00+11:00,Posted,Sale
B001,HT00579,HB00579,C0001,2025-10-17T11:00:00+11:00,Posted,Sale
B001,HT00580,HB00580,C0103,2025-10-17T13:00:00+11:00,Posted,Sale
B001,HT00581,HB00581,C0001,2025-10-13T11:00:00+11:00,Posted,Sale
B001,HT00582,HB00582,C0105,2025-10-13T13:00:00+11:00,Posted,Sale
B001,HT00583,HB00583,C0001,2025-10-14T10:00:00+11:00,Posted,Sale
B001,HT00584,HB00584,C0107,2025-10-14T13:00:00+11:00,Posted,Sale
B001,HT00585,HB00585,C0001,2025-10-15T10:00:00+11:00,Posted,Sale
B001,HT00586,HB00586,C0109,2025-10-15T14:00:00+11:00,Posted,Sale
B001,HT00587,HB00587,C0001,2025-10-16T11:00:00+11:00,Posted,Sale
B001,HT00588,HB00588,C0111,2025-10-16T13:00:00+11:00,Posted,Sale
B001,HT00589,HB00589,C0001,2025-10-17T10:00:00+11:00,Posted,Sale
B001,HT00590,HB00590,C0113,2025-10-17T13:00:00+11:00,Posted,Sale
B001,HT00591,HB00591,C0001,2025-10-13T10:00:00+11:00,Posted,Sale
B001,HT00592,HB00592,C0115,2025-10-13T13:00:00+11:00,Posted,Sale
B001,HT00593,HB00593,C0001,2025-10-14T10:00:00+11:00,Posted,Sale
B001,HT00594,HB00594,C0117,2025-10-14T14:00:00+11:00,Posted,Sale
B001,HT00595,HB00595,C0001,2025-10-15T11:00:00+11:00,Posted,Sale
B001,HT00596,HB00596,C0119,2025-10-15T13:00:00+11:00,Posted,Sale
B001,HT00597,HB00597,C0001,2025-10-16T10:00:00+11:00,Posted,Sale
B001,HT00598,HB00598,C0121,2025-10-16T13:00:00+11:00,Posted,Sale
B001,HT00599,HB00599,C0001,2025-10-17T10:00:00+11:00,Posted,Sale
B001,HT00600,HB00600,C0123,2025-10-17T14:00:00+11:00,Posted,Sale
B001,HT00601,HB00601,C0001,2025-10-20T11:00:00+11:00,Posted,Sale
B001,HT00602,HB00602,C0125,2025-10-20T13:00:00+11:00,Posted,Sale
B001,HT00603,HB00603,C0001,2025-10-21T10:00:00+11:00,Posted,Sale
B001,HT00604,HB00604,C0127,2025-10-21T13:00:00+11:00,Posted,Sale
B001,HT00605,HB00605,C0001,2025-10-22T10:00:00+11:00,Posted,Sale
