business_id,availability_id,staff_id,work_date,shift_start,shift_end,rostered_minutes,nonbookable_minutes,bookable_minutes
B001,HAV-29-S03-2,S03,2025-12-24,2025-12-24T09:00:00+11:00,2025-12-24T17:00:00+11:00,480,0,480
B001,HAV-29-S03-3,S03,2025-12-25,2025-12-25T09:00:00+11:00,2025-12-25T17:00:00+11:00,480,0,480
B001,HAV-29-S03-4,S03,2025-12-26,2025-12-26T09:00:00+11:00,2025-12-26T15:00:00+11:00,360,0,360
B001,HAV-30-S01-0,S01,2025-12-29,2025-12-29T09:00:00+11:00,2025-12-29T17:00:00+11:00,480,0,480
B001,HAV-30-S01-1,S01,2025-12-30,2025-12-30T09:00:00+11:00,2025-12-30T17:00:00+11:00,480,0,480
B001,HAV-30-S01-2,S01,2025-12-31,2025-12-31T09:00:00+11:00,2025-12-31T17:00:00+11:00,480,0,480
B001,HAV-30-S01-3,S01,2026-01-01,2026-01-01T09:00:00+11:00,2026-01-01T17:00:00+11:00,480,0,480
B001,HAV-30-S01-4,S01,2026-01-02,2026-01-02T09:00:00+11:00,2026-01-02T15:00:00+11:00,360,0,360
B001,HAV-30-S02-0,S02,2025-12-29,2025-12-29T09:00:00+11:00,2025-12-29T17:00:00+11:00,480,0,480
B001,HAV-30-S02-1,S02,2025-12-30,2025-12-30T09:00:00+11:00,2025-12-30T17:00:00+11:00,480,0,480
B001,HAV-30-S02-2,S02,2025-12-31,2025-12-31T09:00:00+11:00,2025-12-31T17:00:00+11:00,480,0,480
B001,HAV-30-S02-3,S02,2026-01-01,2026-01-01T09:00:00+11:00,2026-01-01T17:00:00+11:00,480,0,480
B001,HAV-30-S02-4,S02,2026-01-02,2026-01-02T09:00:00+11:00,2026-01-02T15:00:00+11:00,360,0,360
B001,HAV-30-S03-0,S03,2025-12-29,2025-12-29T09:00:00+11:00,2025-12-29T17:00:00+11:00,480,0,480
B001,HAV-30-S03-1,S03,2025-12-30,2025-12-30T09:00:00+11:00,2025-12-30T17:00:00+11:00,480,0,480
B001,HAV-30-S03-2,S03,2025-12-31,2025-12-31T09:00:00+11:00,2025-12-31T17:00:00+11:00,480,0,480
B001,HAV-30-S03-3,S03,2026-01-01,2026-01-01T09:00:00+11:00,2026-01-01T17:00:00+11:00,480,0,480
B001,HAV-30-S03-4,S03,2026-01-02,2026-01-02T09:00:00+11:00,2026-01-02T15:00:00+11:00,360,0,360
B001,HAV-31-S01-0,S01,2026-01-05,2026-01-05T09:00:00+11:00,2026-01-05T17:00:00+11:00,480,0,480
B001,HAV-31-S01-1,S01,2026-01-06,2026-01-06T09:00:00+11:00,2026-01-06T17:00:00+11:00,480,0,480
B001,HAV-31-S01-2,S01,2026-01-07,2026-01-07T09:00:00+11:00,2026-01-07T17:00:00+11:00,480,0,480
B001,HAV-31-S01-3,S01,2026-01-08,2026-01-08T09:00:00+11:00,2026-01-08T17:00:00+11:00,480,0,480
B001,HAV-31-S01-4,S01,2026-01-09,2026-01-09T09:00:00+11:00,2026-01-09T15:00:00+11:00,360,0,360
B001,HAV-31-S02-0,S02,2026-01-05,2026-01-05T09:00:00+11:00,2026-01-05T17:00:00+11:00,480,0,480
B001,HAV-31-S02-1,S02,2026-01-06,2026-01-06T09:00:00+11:00,2026-01-06T17:00:00+11:00,480,0,480
B001,HAV-31-S02-2,S02,2026-01-07,2026-01-07T09:00:00+11:00,2026-01-07T17:00:00+11:00,480,0,480
B001,HAV-31-S02-3,S02,2026-01-08,2026-01-08T09:00:00+11:00,2026-01-08T17:00:00+11:00,480,0,480
B001,HAV-31-S02-4,S02,2026-01-09,2026-01-09T09:00:00+11:00,2026-01-09T15:00:00+11:00,360,0,360
B001,HAV-31-S03-0,S03,2026-01-05,2026-01-05T09:00:00+11:00,2026-01-05T17:00:00+11:00,480,0,480
B001,HAV-31-S03-1,S03,2026-01-06,2026-01-06T09:00:00+11:00,2026-01-06T17:00:00+11:00,480,0,480
B001,HAV-31-S03-2,S03,2026-01-07,2026-01-07T09:00:00+11:00,2026-01-07T17:00:00+11:00,480,0,480
B001,HAV-31-S03-3,S03,2026-01-08,2026-01-08T09:00:00+11:00,2026-01-08T17:00:00+11:00,480,0,480
B001,HAV-31-S03-4,S03,2026-01-09,2026-01-09T09:00:00+11:00,2026-01-09T15:00:00+11:00,360,0,360
B001,HAV-32-S01-0,S01,2026-01-12,2026-01-12T09:00:00+11:00,2026-01-12T17:00:00+11:00,480,0,480
B001,HAV-32-S01-1,S01,2026-01-13,2026-01-13T09:00:00+11:00,2026-01-13T17:00:00+11:00,480,0,480
B001,HAV-32-S01-2,S01,2026-01-14,2026-01-14T09:00:00+11:00,2026-01-14T17:00:00+11:00,480,0,480
B001,HAV-32-S01-3,S01,2026-01-15,2026-01-15T09:00:00+11:00,2026-01-15T17:00:00+11:00,480,0,480
B001,HAV-32-S01-4,S01,2026-01-16,2026-01-16T09:00:00+11:00,2026-01-16T15:00:00+11:00,360,0,360
B001,HAV-32-S02-0,S02,2026-01-12,2026-01-12T09:00:00+11:00,2026-01-12T17:00:00+11:00,480,0,480
B001,HAV-32-S02-1,S02,2026-01-13,2026-01-13T09:00:00+11:00,2026-01-13T17:00:00+11:00,480,0,480
B001,HAV-32-S02-2,S02,2026-01-14,2026-01-14T09:00:00+11:00,2026-01-14T17:00:00+11:00,480,0,480
B001,HAV-32-S02-3,S02,2026-01-15,2026-01-15T09:00:00+11:00,2026-01-15T17:00:00+11:00,480,0,480
B001,HAV-32-S02-4,S02,2026-01-16,2026-01-16T09:00:00+11:00,2026-01-16T15:00:00+11:00,360,0,360
B001,HAV-32-S03-0,S03,2026-01-12,2026-01-12T09:00:00+11:00,2026-01-12T17:00:00+11:00,480,0,480
B001,HAV-32-S03-1,S03,2026-01-13,2026-01-13T09:00:00+11:00,2026-01-13T17:00:00+11:00,480,0,480
B001,HAV-32-S03-2,S03,2026-01-14,2026-01-14T09:00:00+11:00,2026-01-14T17:00:00+11:00,480,0,480
B001,HAV-32-S03-3,S03,2026-01-15,2026-01-15T09:00:00+11:00,2026-01-15T17:00:00+11:00,480,0,480
B001,HAV-32-S03-4,S03,2026-01-16,2026-01-16T09:00:00+11:00,2026-01-16T15:00:00+11:00,360,0,360
B001,HAV-33-S01-0,S01,2026-01-19,2026-01-19T09:00:00+11:00,2026-01-19T17:00:00+11:00,480,0,480
B001,HAV-33-S01-1,S01,2026-01-20,2026-01-20T09:00:00+11:00,2026-01-20T17:00:00+11:00,480,0,480
B001,HAV-33-S01-2,S01,2026-01-21,2026-01-21T09:00:00+11:00,2026-01-21T17:00:00+11:00,480,0,480
B001,HAV-33-S01-3,S01,2026-01-22,2026-01-22T09:00:00+11:00,2026-01-22T17:00:00+11:00,480,0,480
B001,HAV-33-S01-4,S01,2026-01-23,2026-01-23T09:00:00+11:00,2026-01-23T15:00:00+11:00,360,0,360
B001,HAV-33-S02-0,S02,2026-01-19,2026-01-19T09:00:00+11:00,2026-01-19T17:00:00+11:00,480,0,480
B001,HAV-33-S02-1,S02,2026-01-20,2026-01-20T09:00:00+11:00,2026-01-20T17:00:00+11:00,480,0,480
B001,HAV-33-S02-2,S02,2026-01-21,2026-01-21T09:00:00+11:00,2026-01-21T17:00:00+11:00,480,0,480
B001,HAV-33-S02-3,S02,2026-01-22,2026-01-22T09:00:00+11:00,2026-01-22T17:00:00+11:00,480,0,480
B001,HAV-33-S02-4,S02,2026-01-23,2026-01-23T09:00:00+11:00,2026-01-23T15:00:00+11:00,360,0,360
B001,HAV-33-S03-0,S03,2026-01-19,2026-01-19T09:00:00+11:00,2026-01-19T17:00:00+11:00,480,0,480
B001,HAV-33-S03-1,S03,2026-01-20,2026-01-20T09:00:00+11:00,2026-01-20T17:00:00+11:00,480,0,480
B001,HAV-33-S03-2,S03,2026-01-21,2026-01-21T09:00:00+11:00,2026-01-21T17:00:00+11:00,480,0,480
B001,HAV-33-S03-3,S03,2026-01-22,2026-01-22T09:00:00+11:00,2026-01-22T17:00:00+11:00,480,0,480
B001,HAV-33-S03-4,S03,2026-01-23,2026-01-23T09:00:00+11:00,2026-01-23T15:00:00+11:00,360,0,360
B001,HAV-34-S01-0,S01,2026-01-26,2026-01-26T09:00:00+11:00,2026-01-26T17:00:00+11:00,480,0,480
B001,HAV-34-S01-1,S01,2026-01-27,2026-01-27T09:00:00+11:00,2026-01-27T17:00:00+11:00,480,0,480
B001,HAV-34-S01-2,S01,2026-01-28,2026-01-28T09:00:00+11:00,2026-01-28T17:00:00+11:00,480,0,480
B001,HAV-34-S01-3,S01,2026-01-29,2026-01-29T09:00:00+11:00,2026-01-29T17:00:00+11:00,480,0,480
B001,HAV-34-S01-4,S01,2026-01-30,2026-01-30T09:00:00+11:00,2026-01-30T15:00:00+11:00,360,0,360
B001,HAV-34-S02-0,S02,2026-01-26,2026-01-26T09:00:00+11:00,2026-01-26T17:00:00+11:00,480,0,480
B001,HAV-34-S02-1,S02,2026-01-27,2026-01-27T09:00:00+11:00,2026-01-27T17:00:00+11:00,480,0,480
B001,HAV-34-S02-2,S02,2026-01-28,2026-01-28T09:00:00+11:00,2026-01-28T17:00:00+11:00,480,0,480
B001,HAV-34-S02-3,S02,2026-01-29,2026-01-29T09:00:00+11:00,2026-01-29T17:00:00+11:00,480,0,480
B001,HAV-34-S02-4,S02,2026-01-30,2026-01-30T09:00:00+11:00,2026-01-30T15:00:00+11:00,360,0,360
B001,HAV-34-S03-0,S03,2026-01-26,2026-01-26T09:00:00+11:00,2026-01-26T17:00:00+11:00,480,0,480
B001,HAV-34-S03-1,S03,2026-01-27,2026-01-27T09:00:00+11:00,2026-01-27T17:00:00+11:00,480,0,480
B001,HAV-34-S03-2,S03,2026-01-28,2026-01-28T09:00:00+11:00,2026-01-28T17:00:00+11:00,480,0,480
B001,HAV-34-S03-3,S03,2026-01-29,2026-01-29T09:00:00+11:00,2026-01-29T17:00:00+11:00,480,0,480
B001,HAV-34-S03-4,S03,2026-01-30,2026-01-30T09:00:00+11:00,2026-01-30T15:00:00+11:00,360,0,360
B001,HAV-35-S01-0,S01,2026-02-02,2026-02-02T09:00:00+11:00,2026-02-02T17:00:00+11:00,480,0,480
B001,HAV-35-S01-1,S01,2026-02-03,2026-02-03T09:00:00+11:00,2026-02-03T17:00:00+11:00,480,0,480
B001,HAV-35-S01-2,S01,2026-02-04,2026-02-04T09:00:00+11:00,2026-02-04T17:00:00+11:00,480,0,480
B001,HAV-35-S01-3,S01,2026-02-05,2026-02-05T09:00:00+11:00,2026-02-05T17:00:00+11:00,480,0,480
B001,HAV-35-S01-4,S01,2026-02-06,2026-02-06T09:00:00+11:00,2026-02-06T15:00:00+11:00,360,0,360
B001,HAV-35-S02-0,S02,2026-02-02,2026-02-02T09:00:00+11:00,2026-02-02T17:00:00+11:00,480,0,480
B001,HAV-35-S02-1,S02,2026-02-03,2026-02-03T09:00:00+11:00,2026-02-03T17:00:00+11:00,480,0,480
B001,HAV-35-S02-2,S02,2026-02-04,2026-02-04T09:00:00+11:00,2026-02-04T17:00:00+11:00,480,0,480
B001,HAV-35-S02-3,S02,2026-02-05,2026-02-05T09:00:00+11:00,2026-02-05T17:00:00+11:00,480,0,480
B001,HAV-35-S02-4,S02,2026-02-06,2026-02-06T09:00:00+11:00,2026-02-06T15:00:00+11:00,360,0,360
B001,HAV-35-S03-0,S03,2026-02-02,2026-02-02T09:00:00+11:00,2026-02-02T17:00:00+11:00,480,0,480
B001,HAV-35-S03-1,S03,2026-02-03,2026-02-03T09:00:00+11:00,2026-02-03T17:00:00+11:00,480,0,480
B001,HAV-35-S03-2,S03,2026-02-04,2026-02-04T09:00:00+11:00,2026-02-04T17:00:00+11:00,480,0,480
B001,HAV-35-S03-3,S03,2026-02-05,2026-02-05T09:00:00+11:00,2026-02-05T17:00:00+11:00,480,0,480
B001,HAV-35-S03-4,S03,2026-02-06,2026-02-06T09:00:00+11:00,2026-02-06T15:00:00+11:00,360,0,360
B001,HAV-36-S01-0,S01,2026-02-09,2026-02-09T09:00:00+11:00,2026-02-09T17:00:00+11:00,480,0,480
B001,HAV-36-S01-1,S01,2026-02-10,2026-02-10T09:00:00+11:00,2026-02-10T17:00:00+11:00,480,0,480
B001,HAV-36-S01-2,S01,2026-02-11,2026-02-11T09:00:00+11:00,2026-02-11T17:00:00+11:00,480,0,480
B001,HAV-36-S01-3,S01,2026-02-12,2026-02-12T09:00:00+11:00,2026-02-12T17:00:00+11:00,480,0,480
B001,HAV-36-S01-4,S01,2026-02-13,2026-02-13T09:00:00+11:00,2026-02-13T15:00:00+11:00,360,0,360
B001,HAV-36-S02-0,S02,2026-02-09,2026-02-09T09:00:00+11:00,2026-02-09T17:00:00+11:00,480,0,480
B001,HAV-36-S02-1,S02,2026-02-10,2026-02-10T09:00:00+11:00,2026-02-10T17:00:00+11:00,480,0,480
B001,HAV-36-S02-2,S02,2026-02-11,2026-02-11T09:00:00+11:00,2026-02-11T17:00:00+11:00,480,0,480
B001,HAV-36-S02-3,S02,2026-02-12,2026-02-12T09:00:00+11:00,2026-02-12T17:00:00+11:00,480,0,480
B001,HAV-36-S02-4,S02,2026-02-13,2026-02-13T09:00:00+11:00,2026-02-13T15:00:00+11:00,360,0,360
B001,HAV-36-S03-0,S03,2026-02-09,2026-02-09T09:00:00+11:00,2026-02-09T17:00:00+11:00,480,0,480
B001,HAV-36-S03-1,S03,2026-02-10,2026-02-10T09:00:00+11:00,2026-02-10T17:00:00+11:00,480,0,480
B001,HAV-36-S03-2,S03,2026-02-11,2026-02-11T09:00:00+11:00,2026-02-11T17:00:00+11:00,480,0,480
B001,HAV-36-S03-3,S03,2026-02-12,2026-02-12T09:00:00+11:00,2026-02-12T17:00:00+11:00,480,0,480
B001,HAV-36-S03-4,S03,2026-02-13,2026-02-13T09:00:00+11:00,2026-02-13T15:00:00+11:00,360,0,360
B001,HAV-37-S01-0,S01,2026-02-16,2026-02-16T09:00:00+11:00,2026-02-16T17:00:00+11:00,480,0,480
B001,HAV-37-S01-1,S01,2026-02-17,2026-02-17T09:00:00+11:00,2026-02-17T17:00:00+11:00,480,0,480
B001,HAV-37-S01-2,S01,2026-02-18,2026-02-18T09:00:00+11:00,2026-02-18T17:00:00+11:00,480,0,480
B001,HAV-37-S01-3,S01,2026-02-19,2026-02-19T09:00:00+11:00,2026-02-19T17:00:00+11:00,480,0,480
B001,HAV-37-S01-4,S01,2026-02-20,2026-02-20T09:00:00+11:00,2026-02-20T15:00:00+11:00,360,0,360
B001,HAV-37-S02-0,S02,2026-02-16,2026-02-16T09:00:00+11:00,2026-02-16T17:00:00+11:00,480,0,480
B001,HAV-37-S02-1,S02,2026-02-17,2026-02-17T09:00:00+11:00,2026-02-17T17:00:00+11:00,480,0,480
B001,HAV-37-S02-2,S02,2026-02-18,2026-02-18T09:00:00+11:00,2026-02-18T17:00:00+11:00,480,0,480
B001,HAV-37-S02-3,S02,2026-02-19,2026-02-19T09:00:00+11:00,2026-02-19T17:00:00+11:00,480,0,480
B001,HAV-37-S02-4,S02,2026-02-20,2026-02-20T09:00:00+11:00,2026-02-20T15:00:00+11:00,360,0,360
B001,HAV-37-S03-0,S03,2026-02-16,2026-02-16T09:00:00+11:00,2026-02-16T17:00:00+11:00,480,0,480
B001,HAV-37-S03-1,S03,2026-02-17,2026-02-17T09:00:00+11:00,2026-02-17T17:00:00+11:00,480,0,480
B001,HAV-37-S03-2,S03,2026-02-18,2026-02-18T09:00:00+11:00,2026-02-18T17:00:00+11:00,480,0,480
B001,HAV-37-S03-3,S03,2026-02-19,2026-02-19T09:00:00+11:00,2026-02-19T17:00:00+11:00,480,0,480
B001,HAV-37-S03-4,S03,2026-02-20,2026-02-20T09:00:00+11:00,2026-02-20T15:00:00+11:00,360,0,360
B001,HAV-38-S01-0,S01,2026-02-23,2026-02-23T09:00:00+11:00,2026-02-23T17:00:00+11:00,480,0,480
B001,HAV-38-S01-1,S01,2026-02-24,2026-02-24T09:00:00+11:00,2026-02-24T17:00:00+11:00,480,0,480
B001,HAV-38-S01-2,S01,2026-02-25,2026-02-25T09:00:00+11:00,2026-02-25T17:00:00+11:00,480,0,480
B001,HAV-38-S01-3,S01,2026-02-26,2026-02-26T09:00:00+11:00,2026-02-26T17:00:00+11:00,480,0,480
B001,HAV-38-S01-4,S01,2026-02-27,2026-02-27T09:00:00+11:00,2026-02-27T15:00:00+11:00,360,0,360
B001,HAV-38-S02-0,S02,2026-02-23,2026-02-23T09:00:00+11:00,2026-02-23T17:00:00+11:00,480,0,480
B001,HAV-38-S02-1,S02,2026-02-24,2026-02-24T09:00:00+11:00,2026-02-24T17:00:00+11:00,480,0,480
B001,HAV-38-S02-2,S02,2026-02-25,2026-02-25T09:00:00+11:00,2026-02-25T17:00:00+11:00,480,0,480
B001,HAV-38-S02-3,S02,2026-02-26,2026-02-26T09:00:00+11:00,2026-02-26T17:00:00+11:00,480,0,480
B001,HAV-38-S02-4,S02,2026-02-27,2026-02-27T09:00:00+11:00,2026-02-27T15:00:00+11:00,360,0,360
B001,HAV-38-S03-0,S03,2026-02-23,2026-02-23T09:00:00+11:00,2026-02-23T17:00:00+11:00,480,0,480
B001,HAV-38-S03-1,S03,2026-02-24,2026-02-24T09:00:00+11:00,2026-02-24T17:00:00+11:00,480,0,480
B001,HAV-38-S03-2,S03,2026-02-25,2026-02-25T09:00:00+11:00,2026-02-25T17:00:00+11:00,480,0,480
B001,HAV-38-S03-3,S03,2026-02-26,2026-02-26T09:00:00+11:00,2026-02-26T17:00:00+11:00,480,0,480
B001,HAV-38-S03-4,S03,2026-02-27,2026-02-27T09:00:00+11:00,2026-02-27T15:00:00+11:00,360,0,360
B001,HAV-39-S01-0,S01,2026-03-02,2026-03-02T09:00:00+11:00,2026-03-02T17:00:00+11:00,480,0,480
B001,HAV-39-S01-1,S01,2026-03-03,2026-03-03T09:00:00+11:00,2026-03-03T17:00:00+11:00,480,0,480
B001,HAV-39-S01-2,S01,2026-03-04,2026-03-04T09:00:00+11:00,2026-03-04T17:00:00+11:00,480,0,480
B001,HAV-39-S01-3,S01,2026-03-05,2026-03-05T09:00:00+11:00,2026-03-05T17:00:00+11:00,480,0,480
B001,HAV-39-S01-4,S01,2026-03-06,2026-03-06T09:00:00+11:00,2026-03-06T15:00:00+11:00,360,0,360
B001,HAV-39-S02-0,S02,2026-03-02,2026-03-02T09:00:00+11:00,2026-03-02T17:00:00+11:00,480,0,480
B001,HAV-39-S02-1,S02,2026-03-03,2026-03-03T09:00:00+11:00,2026-03-03T17:00:00+11:00,480,0,480
B001,HAV-39-S02-2,S02,2026-03-04,2026-03-04T09:00:00+11:00,2026-03-04T17:00:00+11:00,480,0,480
B001,HAV-39-S02-3,S02,2026-03-05,2026-03-05T09:00:00+11:00,2026-03-05T17:00:00+11:00,480,0,480
B001,HAV-39-S02-4,S02,2026-03-06,2026-03-06T09:00:00+11:00,2026-03-06T15:00:00+11:00,360,0,360
B001,HAV-39-S03-0,S03,2026-03-02,2026-03-02T09:00:00+11:00,2026-03-02T17:00:00+11:00,480,0,480
B001,HAV-39-S03-1,S03,2026-03-03,2026-03-03T09:00:00+11:00,2026-03-03T17:00:00+11:00,480,0,480
B001,HAV-39-S03-2,S03,2026-03-04,2026-03-04T09:00:00+11:00,2026-03-04T17:00:00+11:00,480,0,480
B001,HAV-39-S03-3,S03,2026-03-05,2026-03-05T09:00:00+11:00,2026-03-05T17:00:00+11:00,480,0,480
B001,HAV-39-S03-4,S03,2026-03-06,2026-03-06T09:00:00+11:00,2026-03-06T15:00:00+11:00,360,0,360
B001,HAV-40-S01-0,S01,2026-03-09,2026-03-09T09:00:00+11:00,2026-03-09T17:00:00+11:00,480,0,480
B001,HAV-40-S01-1,S01,2026-03-10,2026-03-10T09:00:00+11:00,2026-03-10T17:00:00+11:00,480,0,480
B001,HAV-40-S01-2,S01,2026-03-11,2026-03-11T09:00:00+11:00,2026-03-11T17:00:00+11:00,480,0,480
B001,HAV-40-S01-3,S01,2026-03-12,2026-03-12T09:00:00+11:00,2026-03-12T17:00:00+11:00,480,0,480
B001,HAV-40-S01-4,S01,2026-03-13,2026-03-13T09:00:00+11:00,2026-03-13T15:00:00+11:00,360,0,360
B001,HAV-40-S02-0,S02,2026-03-09,2026-03-09T09:00:00+11:00,2026-03-09T17:00:00+11:00,480,0,480
B001,HAV-40-S02-1,S02,2026-03-10,2026-03-10T09:00:00+11:00,2026-03-10T17:00:00+11:00,480,0,480
B001,HAV-40-S02-2,S02,2026-03-11,2026-03-11T09:00:00+11:00,2026-03-11T17:00:00+11:00,480,0,480
B001,HAV-40-S02-3,S02,2026-03-12,2026-03-12T09:00:00+11:00,2026-03-12T17:00:00+11:00,480,0,480
B001,HAV-40-S02-4,S02,2026-03-13,2026-03-13T09:00:00+11:00,2026-03-13T15:00:00+11:00,360,0,360
B001,HAV-40-S03-0,S03,2026-03-09,2026-03-09T09:00:00+11:00,2026-03-09T17:00:00+11:00,480,0,480
B001,HAV-40-S03-1,S03,2026-03-10,2026-03-10T09:00:00+11:00,2026-03-10T17:00:00+11:00,480,0,480
B001,HAV-40-S03-2,S03,2026-03-11,2026-03-11T09:00:00+11:00,2026-03-11T17:00:00+11:00,480,0,480
B001,HAV-40-S03-3,S03,2026-03-12,2026-03-12T09:00:00+11:00,2026-03-12T17:00:00+11:00,480,0,480
B001,HAV-40-S03-4,S03,2026-03-13,2026-03-13T09:00:00+11:00,2026-03-13T15:00:00+11:00,360,0,360
B001,HAV-41-S01-0,S01,2026-03-16,2026-03-16T09:00:00+11:00,2026-03-16T17:00:00+11:00,480,0,480
B001,HAV-41-S01-1,S01,2026-03-17,2026-03-17T09:00:00+11:00,2026-03-17T17:00:00+11:00,480,0,480
B001,HAV-41-S01-2,S01,2026-03-18,2026-03-18T09:00:00+11:00,2026-03-18T17:00:00+11:00,480,0,480
B001,HAV-41-S01-3,S01,2026-03-19,2026-03-19T09:00:00+11:00,2026-03-19T17:00:00+11:00,480,0,480
B001,HAV-41-S01-4,S01,2026-03-20,2026-03-20T09:00:00+11:00,2026-03-20T15:00:00+11:00,360,0,360
B001,HAV-41-S02-0,S02,2026-03-16,2026-03-16T09:00:00+11:00,2026-03-16T17:00:00+11:00,480,0,480
B001,HAV-41-S02-1,S02,2026-03-17,2026-03-17T09:00:00+11:00,2026-03-17T17:00:00+11:00,480,0,480
B001,HAV-41-S02-2,S02,2026-03-18,2026-03-18T09:00:00+11:00,2026-03-18T17:00:00+11:00,480,0,480
B001,HAV-41-S02-3,S02,2026-03-19,2026-03-19T09:00:00+11:00,2026-03-19T17:00:00+11:00,480,0,480
B001,HAV-41-S02-4,S02,2026-03-20,2026-03-20T09:00:00+11:00,2026-03-20T15:00:00+11:00,360,0,360
B001,HAV-41-S03-0,S03,2026-03-16,2026-03-16T09:00:00+11:00,2026-03-16T17:00:00+11:00,480,0,480
B001,HAV-41-S03-1,S03,2026-03-17,2026-03-17T09:00:00+11:00,2026-03-17T17:00:00+11:00,480,0,480
B001,HAV-41-S03-2,S03,2026-03-18,2026-03-18T09:00:00+11:00,2026-03-18T17:00:00+11:00,480,0,480
B001,HAV-41-S03-3,S03,2026-03-19,2026-03-19T09:00:00+11:00,2026-03-19T17:00:00+11:00,480,0,480
B001,HAV-41-S03-4,S03,2026-03-20,2026-03-20T09:00:00+11:00,2026-03-20T15:00:00+11:00,360,0,360
B001,HAV-42-S01-0,S01,2026-03-23,2026-03-23T09:00:00+11:00,2026-03-23T17:00:00+11:00,480,0,480
B001,HAV-42-S01-1,S01,2026-03-24,2026-03-24T09:00:00+11:00,2026-03-24T17:00:00+11:00,480,0,480
B001,HAV-42-S01-2,S01,2026-03-25,2026-03-25T09:00:00+11:00,2026-03-25T17:00:00+11:00,480,0,480
B001,HAV-42-S01-3,S01,2026-03-26,2026-03-26T09:00:00+11:00,2026-03-26T17:00:00+11:00,480,0,480
B001,HAV-42-S01-4,S01,2026-03-27,2026-03-27T09:00:00+11:00,2026-03-27T15:00:00+11:00,360,0,360
B001,HAV-42-S02-0,S02,2026-03-23,2026-03-23T09:00:00+11:00,2026-03-23T17:00:00+11:00,480,0,480
B001,HAV-42-S02-1,S02,2026-03-24,2026-03-24T09:00:00+11:00,2026-03-24T17:00:00+11:00,480,0,480
B001,HAV-42-S02-2,S02,2026-03-25,2026-03-25T09:00:00+11:00,2026-03-25T17:00:00+11:00,480,0,480
B001,HAV-42-S02-3,S02,2026-03-26,2026-03-26T09:00:00+11:00,2026-03-26T17:00:00+11:00,480,0,480
B001,HAV-42-S02-4,S02,2026-03-27,2026-03-27T09:00:00+11:00,2026-03-27T15:00:00+11:00,360,0,360
B001,HAV-42-S03-0,S03,2026-03-23,2026-03-23T09:00:00+11:00,2026-03-23T17:00:00+11:00,480,0,480
B001,HAV-42-S03-1,S03,2026-03-24,2026-03-24T09:00:00+11:00,2026-03-24T17:00:00+11:00,480,0,480
B001,HAV-42-S03-2,S03,2026-03-25,2026-03-25T09:00:00+11:00,2026-03-25T17:00:00+11:00,480,0,480
B001,HAV-42-S03-3,S03,2026-03-26,2026-03-26T09:00:00+11:00,2026-03-26T17:00:00+11:00,480,0,480
B001,HAV-42-S03-4,S03,2026-03-27,2026-03-27T09:00:00+11:00,2026-03-27T15:00:00+11:00,360,0,360
B001,HAV-43-S01-0,S01,2026-03-30,2026-03-30T09:00:00+11:00,2026-03-30T17:00:00+11:00,480,0,480
B001,HAV-43-S01-1,S01,2026-03-31,2026-03-31T09:00:00+11:00,2026-03-31T17:00:00+11:00,480,0,480
B001,HAV-43-S01-2,S01,2026-04-01,2026-04-01T09:00:00+11:00,2026-04-01T17:00:00+11:00,480,0,480
B001,HAV-43-S01-3,S01,2026-04-02,2026-04-02T09:00:00+11:00,2026-04-02T17:00:00+11:00,480,0,480
B001,HAV-43-S01-4,S01,2026-04-03,2026-04-03T09:00:00+11:00,2026-04-03T15:00:00+11:00,360,0,360
B001,HAV-43-S02-0,S02,2026-03-30,2026-03-30T09:00:00+11:00,2026-03-30T17:00:00+11:00,480,0,480
B001,HAV-43-S02-1,S02,2026-03-31,2026-03-31T09:00:00+11:00,2026-03-31T17:00:00+11:00,480,0,480
B001,HAV-43-S02-2,S02,2026-04-01,2026-04-01T09:00:00+11:00,2026-04-01T17:00:00+11:00,480,0,480
B001,HAV-43-S02-3,S02,2026-04-02,2026-04-02T09:00:00+11:00,2026-04-02T17:00:00+11:00,480,0,480
B001,HAV-43-S02-4,S02,2026-04-03,2026-04-03T09:00:00+11:00,2026-04-03T15:00:00+11:00,360,0,360
B001,HAV-43-S03-0,S03,2026-03-30,2026-03-30T09:00:00+11:00,2026-03-30T17:00:00+11:00,480,0,480
B001,HAV-43-S03-1,S03,2026-03-31,2026-03-31T09:00:00+11:00,2026-03-31T17:00:00+11:00,480,0,480
B001,HAV-43-S03-2,S03,2026-04-01,2026-04-01T09:00:00+11:00,2026-04-01T17:00:00+11:00,480,0,480
B001,HAV-43-S03-3,S03,2026-04-02,2026-04-02T09:00:00+11:00,2026-04-02T17:00:00+11:00,480,0,480
B001,HAV-43-S03-4,S03,2026-04-03,2026-04-03T09:00:00+11:00,2026-04-03T15:00:00+11:00,360,0,360
B001,HAV-44-S01-0,S01,2026-04-06,2026-04-06T09:00:00+10:00,2026-04-06T17:00:00+10:00,480,0,480
B001,HAV-44-S01-1,S01,2026-04-07,2026-04-07T09:00:00+10:00,2026-04-07T17:00:00+10:00,480,0,480
B001,HAV-44-S01-2,S01,2026-04-08,2026-04-08T09:00:00+10:00,2026-04-08T17:00:00+10:00,480,0,480
B001,HAV-44-S01-3,S01,2026-04-09,2026-04-09T09:00:00+10:00,2026-04-09T17:00:00+10:00,480,0,480
