appointment_id,customer_id,staff_name,service_id,week_start,appointment_start,appointment_end,booking_created_at,status,cancelled_at,completed_at,booked_duration_minutes,quoted_service_amount_aud,service_revenue_aud,discount_amount_aud,booking_channel,is_new_customer_at_booking
A01457,C0423,Sarah,SV01,10/8/2026,2026-08-13T13:00:00,2026-08-13T13:30:00,2026-07-22T08:00:00,completed,,2026-08-13T13:30:00,30,40,40,0,Phone,FALSE
A01458,C0419,Sam,SV05,10/8/2026,2026-08-10T09:00:00,2026-08-10T11:30:00,2026-07-13T08:00:00,completed,,2026-08-10T11:30:00,150,325,325,0,In salon,FALSE
A01459,C0296,Sarah,SV03,10/8/2026,2026-08-11T09:00:00,2026-08-11T10:00:00,2026-07-12T04:00:00,completed,,2026-08-11T10:00:00,60,100,100,0,Phone,FALSE
A01460,C0404,Sarah,SV03,10/8/2026,2026-08-11T13:00:00,2026-08-11T14:00:00,2026-07-21T11:00:00,completed,,2026-08-11T14:00:00,60,100,100,0,In salon,FALSE
A01461,C0105,Sarah,SV01,10/8/2026,2026-08-13T12:30:00,2026-08-13T13:00:00,2026-08-02T07:30:00,completed,,2026-08-13T13:00:00,30,40,40,0,Phone,FALSE
A01462,C0430,Sarah,SV01,10/8/2026,2026-08-13T13:30:00,2026-08-13T14:00:00,2026-08-03T08:30:00,completed,,2026-08-13T14:00:00,30,40,40,0,In salon,FALSE
A01463,C0287,Sam,SV05,10/8/2026,2026-08-10T14:30:00,2026-08-10T17:00:00,2026-08-01T13:30:00,completed,,2026-08-10T17:00:00,150,325,325,0,In salon,FALSE
A01464,C0169,Matthew,SV04,10/8/2026,2026-08-11T13:00:00,2026-08-11T15:00:00,2026-07-29T10:00:00,completed,,2026-08-11T15:00:00,120,240,240,0,Phone,FALSE
A01465,C0407,Sam,SV01,10/8/2026,2026-08-12T15:45:00,2026-08-12T16:15:00,2026-07-16T08:45:00,completed,,2026-08-12T16:15:00,30,40,40,0,In salon,FALSE
A01466,C0433,Sam,SV04,10/8/2026,2026-08-11T13:00:00,2026-08-11T15:00:00,2026-07-17T08:00:00,completed,,2026-08-11T15:00:00,120,240,240,0,Phone,FALSE
A01467,C0424,Sam,SV01,10/8/2026,2026-08-12T14:15:00,2026-08-12T14:45:00,2026-07-15T09:15:00,completed,,2026-08-12T14:45:00,30,40,40,0,Online,FALSE
A01468,C0435,Sarah,SV01,10/8/2026,2026-08-13T10:30:00,2026-08-13T11:00:00,2026-07-18T07:30:00,completed,,2026-08-13T11:00:00,30,40,40,0,Online,FALSE
A01469,C0060,Matthew,SV04,10/8/2026,2026-08-11T09:00:00,2026-08-11T11:00:00,2026-07-16T08:00:00,completed,,2026-08-11T11:00:00,120,240,240,0,Online,FALSE
A01470,C0414,Sarah,SV03,10/8/2026,2026-08-10T11:00:00,2026-08-10T12:00:00,2026-07-09T10:00:00,completed,,2026-08-10T12:00:00,60,100,100,0,Phone,FALSE
A01471,C0431,Sarah,SV02,10/8/2026,2026-08-12T10:30:00,2026-08-12T11:15:00,2026-07-15T04:30:00,completed,,2026-08-12T11:15:00,45,60,60,0,Online,FALSE
A01472,C0312,Sarah,SV01,10/8/2026,2026-08-13T11:30:00,2026-08-13T12:00:00,2026-07-31T09:30:00,completed,,2026-08-13T12:00:00,30,40,40,0,Online,FALSE
A01473,C0301,Matthew,SV06,10/8/2026,2026-08-14T09:00:00,2026-08-14T12:00:00,2026-07-16T04:00:00,completed,,2026-08-14T12:00:00,180,390,390,0,Online,FALSE
A01474,C0415,Sarah,SV03,10/8/2026,2026-08-12T14:00:00,2026-08-12T15:00:00,2026-07-29T12:00:00,cancelled,2026-08-02T12:00:00,,60,100,0,0,Phone,FALSE
A01475,C0108,Matthew,SV05,10/8/2026,2026-08-10T14:30:00,2026-08-10T17:00:00,2026-07-29T12:00:00,cancelled,2026-08-02T12:00:00,,150,325,0,0,In salon,FALSE
A01476,C0613,Sam,SV01,17/8/2026,2026-08-19T13:45:00,2026-08-19T14:15:00,2026-07-17T06:45:00,completed,,2026-08-19T14:15:00,30,40,40,0,Phone,TRUE
A01477,C0614,Sarah,SV03,17/8/2026,2026-08-17T16:00:00,2026-08-17T17:00:00,2026-07-28T10:00:00,completed,,2026-08-17T17:00:00,60,100,100,0,In salon,TRUE
A01478,C0615,Matthew,SV01,17/8/2026,2026-08-19T14:00:00,2026-08-19T14:30:00,2026-07-30T14:00:00,completed,,2026-08-19T14:30:00,30,40,40,0,In salon,TRUE
A01479,C0616,Sarah,SV01,17/8/2026,2026-08-20T09:00:00,2026-08-20T09:30:00,2026-08-01T07:00:00,completed,,2026-08-20T09:30:00,30,40,40,0,In salon,TRUE
A01480,C0617,Sam,SV04,17/8/2026,2026-08-18T15:00:00,2026-08-18T17:00:00,2026-08-02T08:00:00,completed,,2026-08-18T17:00:00,120,240,240,0,In salon,TRUE
A01481,C0618,Sarah,SV03,17/8/2026,2026-08-18T12:00:00,2026-08-18T13:00:00,2026-07-25T04:00:00,completed,,2026-08-18T13:00:00,60,100,100,0,Online,TRUE
A01482,C0619,Sarah,SV02,17/8/2026,2026-08-19T09:30:00,2026-08-19T10:15:00,2026-07-26T03:30:00,completed,,2026-08-19T10:15:00,45,60,60,0,Online,TRUE
A01483,C0620,Matthew,SV04,17/8/2026,2026-08-18T09:00:00,2026-08-18T11:00:00,2026-07-29T05:00:00,completed,,2026-08-18T11:00:00,120,240,240,0,Online,TRUE
A01484,C0621,Sam,SV01,17/8/2026,2026-08-19T11:45:00,2026-08-19T12:15:00,2026-07-27T06:45:00,completed,,2026-08-19T12:15:00,30,40,40,0,In salon,TRUE
A01485,C0622,Sarah,SV02,17/8/2026,2026-08-19T15:45:00,2026-08-19T16:30:00,2026-07-28T10:45:00,completed,,2026-08-19T16:30:00,45,60,60,0,In salon,TRUE
A01486,C0623,Sam,SV01,17/8/2026,2026-08-19T10:45:00,2026-08-19T11:15:00,2026-08-11T03:45:00,completed,,2026-08-19T11:15:00,30,40,40,0,Online,TRUE
A01487,C0624,Matthew,SV06,17/8/2026,2026-08-17T09:00:00,2026-08-17T12:00:00,2026-08-07T04:00:00,completed,,2026-08-17T12:00:00,180,390,390,0,In salon,TRUE
A01488,C0625,Sarah,SV01,17/8/2026,2026-08-20T15:00:00,2026-08-20T15:30:00,2026-08-04T11:00:00,completed,,2026-08-20T15:30:00,30,40,40,0,In salon,TRUE
A01489,C0626,Sarah,SV01,17/8/2026,2026-08-20T16:30:00,2026-08-20T17:00:00,2026-07-29T14:30:00,completed,,2026-08-20T17:00:00,30,40,40,0,In salon,TRUE
A01490,C0627,Sarah,SV04,17/8/2026,2026-08-17T09:00:00,2026-08-17T11:00:00,2026-08-09T09:00:00,completed,,2026-08-17T11:00:00,120,240,240,0,Phone,TRUE
A01491,C0628,Sarah,SV03,17/8/2026,2026-08-18T14:00:00,2026-08-18T15:00:00,2026-08-04T11:00:00,completed,,2026-08-18T15:00:00,60,100,100,0,Phone,TRUE
A01492,C0629,Matthew,SV01,17/8/2026,2026-08-19T14:30:00,2026-08-19T15:00:00,2026-07-31T11:30:00,completed,,2026-08-19T15:00:00,30,40,40,0,Online,TRUE
A01493,C0630,Sam,SV06,17/8/2026,2026-08-21T12:00:00,2026-08-21T15:00:00,2026-07-22T08:00:00,completed,,2026-08-21T15:00:00,180,390,390,0,Phone,TRUE
A01494,C0631,Sarah,SV03,17/8/2026,2026-08-18T10:00:00,2026-08-18T11:00:00,2026-07-21T02:00:00,completed,,2026-08-18T11:00:00,60,100,100,0,Phone,TRUE
A01495,C0632,Matthew,SV01,17/8/2026,2026-08-18T14:30:00,2026-08-18T15:00:00,2026-07-23T11:30:00,completed,,2026-08-18T15:00:00,30,40,40,0,Phone,TRUE
A01496,C0633,Matthew,SV04,17/8/2026,2026-08-18T15:00:00,2026-08-18T17:00:00,2026-07-25T09:00:00,completed,,2026-08-18T17:00:00,120,240,240,0,Online,TRUE
A01497,C0634,Sarah,SV01,17/8/2026,2026-08-19T12:15:00,2026-08-19T12:45:00,2026-08-06T11:15:00,completed,,2026-08-19T12:45:00,30,40,40,0,In salon,TRUE
A01498,C0635,Sarah,SV01,17/8/2026,2026-08-21T14:30:00,2026-08-21T15:00:00,2026-08-12T08:30:00,completed,,2026-08-21T15:00:00,30,40,40,0,Phone,TRUE
A01499,C0145,Sam,SV06,17/8/2026,2026-08-21T09:00:00,2026-08-21T12:00:00,2026-08-05T04:00:00,completed,,2026-08-21T12:00:00,180,390,390,0,Online,FALSE
A01500,C0636,Matthew,SV01,17/8/2026,2026-08-19T16:00:00,2026-08-19T16:30:00,2026-08-06T13:00:00,completed,,2026-08-19T16:30:00,30,40,40,0,Phone,TRUE
A01501,C0637,Sarah,SV05,17/8/2026,2026-08-17T13:00:00,2026-08-17T15:30:00,2026-07-25T10:00:00,completed,,2026-08-17T15:30:00,150,325,325,0,Online,TRUE
A01502,C0420,Sam,SV01,17/8/2026,2026-08-19T13:15:00,2026-08-19T13:45:00,2026-07-15T12:15:00,completed,,2026-08-19T13:45:00,30,40,40,0,Online,FALSE
A01503,C0079,Sarah,SV01,17/8/2026,2026-08-19T14:30:00,2026-08-19T15:00:00,2026-08-01T08:30:00,completed,,2026-08-19T15:00:00,30,40,40,0,Phone,FALSE
A01504,C0290,Sarah,SV03,17/8/2026,2026-08-18T13:00:00,2026-08-18T14:00:00,2026-08-08T06:00:00,completed,,2026-08-18T14:00:00,60,100,100,0,In salon,FALSE
A01505,C0418,Sarah,SV02,17/8/2026,2026-08-19T11:30:00,2026-08-19T12:15:00,2026-07-19T07:30:00,completed,,2026-08-19T12:15:00,45,60,60,0,In salon,FALSE
A01506,C0227,Sarah,SV02,17/8/2026,2026-08-19T10:15:00,2026-08-19T11:00:00,2026-08-02T06:15:00,completed,,2026-08-19T11:00:00,45,60,60,0,Phone,FALSE
A01507,C0121,Sarah,SV01,17/8/2026,2026-08-20T12:30:00,2026-08-20T13:00:00,2026-07-25T07:30:00,completed,,2026-08-20T13:00:00,30,40,40,0,In salon,FALSE
A01508,C0436,Sarah,SV02,17/8/2026,2026-08-19T13:45:00,2026-08-19T14:30:00,2026-07-29T10:45:00,completed,,2026-08-19T14:30:00,45,60,60,0,Phone,FALSE
A01509,C0041,Sarah,SV02,17/8/2026,2026-08-19T15:00:00,2026-08-19T15:45:00,2026-07-26T09:00:00,completed,,2026-08-19T15:45:00,45,60,60,0,In salon,FALSE
A01510,C0317,Matthew,SV01,17/8/2026,2026-08-19T15:30:00,2026-08-19T16:00:00,2026-07-25T12:30:00,completed,,2026-08-19T16:00:00,30,40,40,0,Phone,FALSE
A01511,C0428,Sarah,SV01,17/8/2026,2026-08-20T13:30:00,2026-08-20T14:00:00,2026-08-12T09:30:00,completed,,2026-08-20T14:00:00,30,40,40,0,In salon,FALSE
A01512,C0031,Sarah,SV01,17/8/2026,2026-08-17T15:30:00,2026-08-17T16:00:00,2026-07-21T07:30:00,completed,,2026-08-17T16:00:00,30,40,40,0,Online,FALSE
A01513,C0037,Sarah,SV01,17/8/2026,2026-08-20T09:30:00,2026-08-20T10:00:00,2026-07-31T09:30:00,completed,,2026-08-20T10:00:00,30,40,40,0,Online,FALSE
A01514,C0132,Sarah,SV03,17/8/2026,2026-08-18T09:00:00,2026-08-18T10:00:00,2026-07-14T02:00:00,completed,,2026-08-18T10:00:00,60,100,100,0,Online,FALSE
A01515,C0080,Sarah,SV06,17/8/2026,2026-08-21T09:00:00,2026-08-21T12:00:00,2026-08-06T07:00:00,completed,,2026-08-21T12:00:00,180,390,390,0,Online,FALSE
A01516,C0295,Sarah,SV01,17/8/2026,2026-08-20T12:00:00,2026-08-20T12:30:00,2026-07-22T04:00:00,completed,,2026-08-20T12:30:00,30,40,40,0,Online,FALSE
A01517,C0033,Sam,SV01,17/8/2026,2026-08-19T10:15:00,2026-08-19T10:45:00,2026-08-11T02:15:00,completed,,2026-08-19T10:45:00,30,40,40,0,Phone,FALSE
A01518,C0303,Sarah,SV01,17/8/2026,2026-08-20T10:30:00,2026-08-20T11:00:00,2026-08-12T08:30:00,completed,,2026-08-20T11:00:00,30,40,40,0,In salon,FALSE
A01519,C0243,Matthew,SV04,17/8/2026,2026-08-19T11:30:00,2026-08-19T13:30:00,2026-07-30T10:30:00,completed,,2026-08-19T13:30:00,120,240,240,0,Phone,FALSE
A01520,C0126,Sam,SV04,17/8/2026,2026-08-18T13:00:00,2026-08-18T15:00:00,2026-07-21T09:00:00,completed,,2026-08-18T15:00:00,120,240,240,0,In salon,FALSE
A01521,C0206,Matthew,SV01,17/8/2026,2026-08-19T16:30:00,2026-08-19T17:00:00,2026-07-17T15:30:00,completed,,2026-08-19T17:00:00,30,40,40,0,In salon,FALSE
A01522,C0286,Sam,SV05,17/8/2026,2026-08-17T14:30:00,2026-08-17T17:00:00,2026-07-16T14:30:00,completed,,2026-08-17T17:00:00,150,325,325,0,Online,FALSE
A01523,C0113,Sarah,SV01,17/8/2026,2026-08-20T13:00:00,2026-08-20T13:30:00,2026-07-27T10:00:00,completed,,2026-08-20T13:30:00,30,40,40,0,In salon,FALSE
A01524,C0311,Sarah,SV01,17/8/2026,2026-08-20T11:00:00,2026-08-20T11:30:00,2026-07-29T11:00:00,completed,,2026-08-20T11:30:00,30,40,40,0,Online,FALSE
A01525,C0147,Sarah,SV01,17/8/2026,2026-08-20T15:30:00,2026-08-20T16:00:00,2026-08-10T10:30:00,completed,,2026-08-20T16:00:00,30,40,40,0,Online,FALSE
A01526,C0101,Sam,SV01,17/8/2026,2026-08-19T12:15:00,2026-08-19T12:45:00,2026-07-18T04:15:00,completed,,2026-08-19T12:45:00,30,40,40,0,Online,FALSE
A01527,C0339,Sarah,SV01,17/8/2026,2026-08-19T16:30:00,2026-08-19T17:00:00,2026-07-27T08:30:00,completed,,2026-08-19T17:00:00,30,40,40,0,Phone,FALSE
A01528,C0139,Sarah,SV01,17/8/2026,2026-08-19T11:00:00,2026-08-19T11:30:00,2026-07-29T09:00:00,completed,,2026-08-19T11:30:00,30,40,40,0,In salon,FALSE
A01529,C0440,Sam,SV04,17/8/2026,2026-08-18T09:00:00,2026-08-18T11:00:00,2026-07-24T03:00:00,completed,,2026-08-18T11:00:00,120,240,240,0,In salon,FALSE
A01530,C0447,Sarah,SV03,17/8/2026,2026-08-18T15:00:00,2026-08-18T16:00:00,2026-07-17T15:00:00,completed,,2026-08-18T16:00:00,60,100,100,0,Phone,FALSE
A01531,C0396,Sam,SV05,17/8/2026,2026-08-17T12:00:00,2026-08-17T14:30:00,2026-07-18T06:00:00,completed,,2026-08-17T14:30:00,150,325,325,0,Phone,FALSE
A01532,C0439,Matthew,SV06,17/8/2026,2026-08-21T12:00:00,2026-08-21T15:00:00,2026-07-17T04:00:00,completed,,2026-08-21T15:00:00,180,390,390,0,Online,FALSE
A01533,C0422,Sarah,SV04,17/8/2026,2026-08-17T11:00:00,2026-08-17T13:00:00,2026-07-21T08:00:00,completed,,2026-08-17T13:00:00,120,240,240,0,Online,FALSE
A01534,C0238,Sarah,SV05,17/8/2026,2026-08-21T12:00:00,2026-08-21T14:30:00,2026-07-30T08:00:00,completed,,2026-08-21T14:30:00,150,325,325,0,In salon,FALSE
A01535,C0299,Sam,SV04,17/8/2026,2026-08-18T11:00:00,2026-08-18T13:00:00,2026-07-15T08:00:00,completed,,2026-08-18T13:00:00,120,240,240,0,Phone,FALSE
A01536,C0194,Matthew,SV01,17/8/2026,2026-08-18T14:00:00,2026-08-18T14:30:00,2026-07-21T09:00:00,completed,,2026-08-18T14:30:00,30,40,40,0,Phone,FALSE
A01537,C0035,Sarah,SV03,17/8/2026,2026-08-18T11:00:00,2026-08-18T12:00:00,2026-08-02T03:00:00,completed,,2026-08-18T12:00:00,60,100,100,0,Phone,FALSE
A01538,C0335,Sarah,SV01,17/8/2026,2026-08-20T14:00:00,2026-08-20T14:30:00,2026-07-16T08:00:00,completed,,2026-08-20T14:30:00,30,40,40,0,In salon,FALSE
A01539,C0309,Matthew,SV05,17/8/2026,2026-08-18T11:30:00,2026-08-18T14:00:00,2026-07-25T06:30:00,completed,,2026-08-18T14:00:00,150,325,325,0,In salon,FALSE
A01540,C0093,Sam,SV01,17/8/2026,2026-08-19T14:15:00,2026-08-19T14:45:00,2026-07-29T09:15:00,completed,,2026-08-19T14:45:00,30,40,40,0,Online,FALSE
A01541,C0217,Sarah,SV01,17/8/2026,2026-08-20T10:00:00,2026-08-20T10:30:00,2026-07-20T03:00:00,completed,,2026-08-20T10:30:00,30,40,40,0,In salon,FALSE
A01542,C0321,Sarah,SV03,17/8/2026,2026-08-19T12:45:00,2026-08-19T13:45:00,2026-07-25T04:45:00,completed,,2026-08-19T13:45:00,60,100,100,0,In salon,FALSE
A01543,C0318,Sarah,SV01,17/8/2026,2026-08-19T09:00:00,2026-08-19T09:30:00,2026-08-01T04:00:00,completed,,2026-08-19T09:30:00,30,40,40,0,Phone,FALSE
A01544,C0313,Matthew,SV01,17/8/2026,2026-08-19T15:00:00,2026-08-19T15:30:00,2026-07-23T14:00:00,completed,,2026-08-19T15:30:00,30,40,40,0,Phone,FALSE
A01545,C0421,Sarah,SV03,17/8/2026,2026-08-18T16:00:00,2026-08-18T17:00:00,2026-08-06T13:00:00,completed,,2026-08-18T17:00:00,60,100,100,0,Online,FALSE
A01546,C0255,Sarah,SV01,17/8/2026,2026-08-20T16:00:00,2026-08-20T16:30:00,2026-07-18T12:00:00,completed,,2026-08-20T16:30:00,30,40,40,0,In salon,FALSE
A01547,C0457,Matthew,SV01,17/8/2026,2026-08-19T13:30:00,2026-08-19T14:00:00,2026-08-07T08:30:00,completed,,2026-08-19T14:00:00,30,40,40,0,Phone,FALSE
A01548,C0406,Sarah,SV01,17/8/2026,2026-08-20T11:30:00,2026-08-20T12:00:00,2026-08-08T10:30:00,completed,,2026-08-20T12:00:00,30,40,40,0,In salon,FALSE
A01549,C0092,Sam,SV01,17/8/2026,2026-08-19T12:45:00,2026-08-19T13:15:00,2026-08-05T08:45:00,completed,,2026-08-19T13:15:00,30,40,40,0,Phone,FALSE
A01550,C0026,Matthew,SV06,17/8/2026,2026-08-17T14:00:00,2026-08-17T17:00:00,2026-08-02T11:00:00,completed,,2026-08-17T17:00:00,180,390,390,0,In salon,FALSE
A01551,C0059,Sarah,SV01,17/8/2026,2026-08-20T14:30:00,2026-08-20T15:00:00,2026-08-02T07:30:00,completed,,2026-08-20T15:00:00,30,40,40,0,Online,FALSE
A01552,C0099,Sam,SV01,17/8/2026,2026-08-19T14:45:00,2026-08-19T15:15:00,2026-07-22T14:45:00,completed,,2026-08-19T15:15:00,30,40,40,0,In salon,FALSE
A01553,C0282,Sam,SV06,17/8/2026,2026-08-17T09:00:00,2026-08-17T12:00:00,2026-07-27T07:00:00,completed,,2026-08-17T12:00:00,180,390,390,0,Online,FALSE
A01554,C0241,Matthew,SV01,17/8/2026,2026-08-18T11:00:00,2026-08-18T11:30:00,2026-07-29T11:00:00,completed,,2026-08-18T11:30:00,30,40,40,0,Phone,FALSE
A01555,C0262,Sam,SV01,17/8/2026,2026-08-19T11:15:00,2026-08-19T11:45:00,2026-08-04T10:15:00,completed,,2026-08-19T11:45:00,30,40,40,0,Phone,FALSE
A01556,C0040,Matthew,SV06,17/8/2026,2026-08-21T09:00:00,2026-08-21T12:00:00,2026-08-02T01:00:00,completed,,2026-08-21T12:00:00,180,390,390,0,Phone,FALSE
A01557,C0053,Matthew,SV04,17/8/2026,2026-08-17T12:00:00,2026-08-17T14:00:00,2026-07-30T11:00:00,completed,,2026-08-17T14:00:00,120,240,240,0,In salon,FALSE
A01558,C0637,Sarah,SV05,17/8/2026,2026-08-17T13:00:00,2026-08-17T15:30:00,2026-08-05T12:00:00,cancelled,2026-08-09T12:00:00,,150,325,0,0,Online,TRUE
A01559,C0624,Matthew,SV06,17/8/2026,2026-08-17T09:00:00,2026-08-17T12:00:00,2026-08-05T12:00:00,cancelled,2026-08-09T12:00:00,,180,390,0,0,In salon,TRUE
A01560,C0439,Matthew,SV06,17/8/2026,2026-08-21T12:00:00,2026-08-21T15:00:00,2026-08-05T12:00:00,cancelled,2026-08-09T12:00:00,,180,390,0,0,Online,FALSE
A01561,C0638,Sarah,SV01,24/8/2026,2026-08-27T13:00:00,2026-08-27T13:30:00,2026-08-02T10:00:00,completed,,2026-08-27T13:30:00,30,40,40,0,Phone,TRUE
A01562,C0639,Sarah,SV01,24/8/2026,2026-08-27T15:30:00,2026-08-27T16:00:00,2026-08-07T11:30:00,completed,,2026-08-27T16:00:00,30,40,40,0,Phone,TRUE
A01563,C0640,Sarah,SV03,24/8/2026,2026-08-26T09:45:00,2026-08-26T10:45:00,2026-08-10T02:45:00,completed,,2026-08-26T10:45:00,60,100,100,0,Online,TRUE
A01564,C0641,Sarah,SV03,24/8/2026,2026-08-25T15:00:00,2026-08-25T16:00:00,2026-08-14T07:00:00,completed,,2026-08-25T16:00:00,60,100,100,0,Phone,TRUE
A01565,C0642,Sarah,SV01,24/8/2026,2026-08-27T13:30:00,2026-08-27T14:00:00,2026-08-04T12:30:00,completed,,2026-08-27T14:00:00,30,40,40,0,In salon,TRUE
A01566,C0643,Sarah,SV01,24/8/2026,2026-08-26T12:00:00,2026-08-26T12:30:00,2026-07-27T09:00:00,completed,,2026-08-26T12:30:00,30,40,40,0,In salon,TRUE
A01567,C0644,Matthew,SV01,24/8/2026,2026-08-26T12:30:00,2026-08-26T13:00:00,2026-08-12T09:30:00,completed,,2026-08-26T13:00:00,30,40,40,0,In salon,TRUE
A01568,C0645,Matthew,SV06,24/8/2026,2026-08-28T09:00:00,2026-08-28T12:00:00,2026-08-04T08:00:00,completed,,2026-08-28T12:00:00,180,390,390,0,Phone,TRUE
A01569,C0646,Sarah,SV02,24/8/2026,2026-08-26T13:45:00,2026-08-26T14:30:00,2026-07-26T11:45:00,completed,,2026-08-26T14:30:00,45,60,60,0,Phone,TRUE
A01570,C0647,Sarah,SV03,24/8/2026,2026-08-24T11:30:00,2026-08-24T12:30:00,2026-08-16T04:30:00,completed,,2026-08-24T12:30:00,60,100,100,0,Online,TRUE
A01571,C0648,Sarah,SV01,24/8/2026,2026-08-27T16:30:00,2026-08-27T17:00:00,2026-07-31T12:30:00,completed,,2026-08-27T17:00:00,30,40,40,0,Online,TRUE
A01572,C0649,Sam,SV01,24/8/2026,2026-08-26T12:00:00,2026-08-26T12:30:00,2026-07-31T05:00:00,completed,,2026-08-26T12:30:00,30,40,40,0,Online,TRUE
A01573,C0449,Sarah,SV03,24/8/2026,2026-08-25T16:00:00,2026-08-25T17:00:00,2026-07-25T16:00:00,completed,,2026-08-25T17:00:00,60,100,100,0,Online,FALSE
A01574,C0650,Matthew,SV04,24/8/2026,2026-08-25T13:00:00,2026-08-25T15:00:00,2026-08-12T09:00:00,completed,,2026-08-25T15:00:00,120,240,240,0,Online,TRUE
A01575,C0651,Sarah,SV02,24/8/2026,2026-08-26T09:00:00,2026-08-26T09:45:00,2026-07-28T03:00:00,completed,,2026-08-26T09:45:00,45,60,60,0,In salon,TRUE
A01576,C0652,Sam,SV06,24/8/2026,2026-08-28T12:00:00,2026-08-28T15:00:00,2026-08-07T05:00:00,completed,,2026-08-28T15:00:00,180,390,390,0,Online,TRUE
A01577,C0653,Sarah,SV01,24/8/2026,2026-08-26T10:45:00,2026-08-26T11:15:00,2026-08-17T04:45:00,completed,,2026-08-26T11:15:00,30,40,40,0,Online,TRUE
A01578,C0654,Sarah,SV01,24/8/2026,2026-08-26T15:15:00,2026-08-26T15:45:00,2026-08-18T08:15:00,completed,,2026-08-26T15:45:00,30,40,40,0,Online,TRUE
A01579,C0655,Sarah,SV01,24/8/2026,2026-08-24T09:00:00,2026-08-24T09:30:00,2026-08-03T09:00:00,completed,,2026-08-24T09:30:00,30,40,40,0,In salon,TRUE
A01580,C0656,Sam,SV06,24/8/2026,2026-08-24T14:00:00,2026-08-24T17:00:00,2026-07-28T09:00:00,completed,,2026-08-24T17:00:00,180,390,390,0,Phone,TRUE
A01581,C0657,Sarah,SV01,24/8/2026,2026-08-27T12:00:00,2026-08-27T12:30:00,2026-08-13T07:00:00,completed,,2026-08-27T12:30:00,30,40,40,0,Phone,TRUE
A01582,C0658,Sarah,SV01,24/8/2026,2026-08-27T11:00:00,2026-08-27T11:30:00,2026-08-09T06:00:00,completed,,2026-08-27T11:30:00,30,40,40,0,In salon,TRUE
A01583,C0659,Sarah,SV01,24/8/2026,2026-08-26T16:30:00,2026-08-26T17:00:00,2026-08-08T12:30:00,completed,,2026-08-26T17:00:00,30,40,40,0,Phone,TRUE
A01584,C0325,Sarah,SV03,24/8/2026,2026-08-25T11:00:00,2026-08-25T12:00:00,2026-07-26T03:00:00,completed,,2026-08-25T12:00:00,60,100,100,0,Online,FALSE
A01585,C0083,Sam,SV01,24/8/2026,2026-08-26T11:00:00,2026-08-26T11:30:00,2026-07-27T10:00:00,completed,,2026-08-26T11:30:00,30,40,40,0,Phone,FALSE
A01586,C0086,Sarah,SV02,24/8/2026,2026-08-26T12:30:00,2026-08-26T13:15:00,2026-07-22T04:30:00,completed,,2026-08-26T13:15:00,45,60,60,0,Online,FALSE
A01587,C0188,Matthew,SV01,24/8/2026,2026-08-26T12:00:00,2026-08-26T12:30:00,2026-08-07T06:00:00,completed,,2026-08-26T12:30:00,30,40,40,0,In salon,FALSE
A01588,C0448,Sam,SV01,24/8/2026,2026-08-26T11:30:00,2026-08-26T12:00:00,2026-07-24T05:30:00,completed,,2026-08-26T12:00:00,30,40,40,0,Phone,FALSE
A01589,C0307,Matthew,SV01,24/8/2026,2026-08-26T13:30:00,2026-08-26T14:00:00,2026-08-12T13:30:00,completed,,2026-08-26T14:00:00,30,40,40,0,Online,FALSE
A01590,C0444,Sarah,SV01,24/8/2026,2026-08-27T12:30:00,2026-08-27T13:00:00,2026-07-31T04:30:00,completed,,2026-08-27T13:00:00,30,40,40,0,Online,FALSE
A01591,C0438,Sarah,SV01,24/8/2026,2026-08-27T15:00:00,2026-08-27T15:30:00,2026-08-07T15:00:00,completed,,2026-08-27T15:30:00,30,40,40,0,In salon,FALSE
A01592,C0441,Sam,SV01,24/8/2026,2026-08-26T10:00:00,2026-08-26T10:30:00,2026-08-03T10:00:00,completed,,2026-08-26T10:30:00,30,40,40,0,Phone,FALSE
A01593,C0314,Matthew,SV01,24/8/2026,2026-08-26T14:00:00,2026-08-26T14:30:00,2026-08-14T06:00:00,completed,,2026-08-26T14:30:00,30,40,40,0,Phone,FALSE
A01594,C0660,Sam,SV06,24/8/2026,2026-08-28T09:00:00,2026-08-28T12:00:00,2026-07-31T09:00:00,completed,,2026-08-28T12:00:00,180,390,390,0,In salon,TRUE
A01595,C0442,Sam,SV01,24/8/2026,2026-08-26T09:30:00,2026-08-26T10:00:00,2026-07-30T06:30:00,completed,,2026-08-26T10:00:00,30,40,40,0,In salon,FALSE
A01596,C0455,Sarah,SV01,24/8/2026,2026-08-27T11:30:00,2026-08-27T12:00:00,2026-08-11T10:30:00,completed,,2026-08-27T12:00:00,30,40,40,0,Online,FALSE
A01597,C0661,Matthew,SV04,24/8/2026,2026-08-25T15:00:00,2026-08-25T17:00:00,2026-07-21T12:00:00,completed,,2026-08-25T17:00:00,120,240,240,0,Phone,TRUE
A01598,C0224,Sarah,SV03,24/8/2026,2026-08-25T10:00:00,2026-08-25T11:00:00,2026-07-23T10:00:00,completed,,2026-08-25T11:00:00,60,100,100,0,Online,FALSE
A01599,C0445,Matthew,SV06,24/8/2026,2026-08-28T12:00:00,2026-08-28T15:00:00,2026-08-05T05:00:00,completed,,2026-08-28T15:00:00,180,390,390,0,Online,FALSE
